whole_proteome_IDs	whole_proteome_Uniprot	reference_proteome_Uniprot	interactor_IDs_databases	interactor_SPECIES_ID	X0469.IntAct.	X0471.MINT.	X0486.UniProt.	X1222.mbinfo.	X1335.HPIDb.	IMEx	missing_protein_evidence	BioGRID_from_Mentha	Status	Length	Organism	Organism.ID	Mass	Cross.reference..dbSNP.	Alternative.products..isoforms.	Annotation	Protein.existence	Protein.names	whole_proteome_Uniprot_IMEx	two_hybrid	all_protein_complementation	AP_MS	two_hybrid_vs_AP_MS
A0A023PZJ3	1	1	0	0	0	0	0	0	0	0	1	0	reviewed	112	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	13554	0		1 out of 5	Uncertain	Putative uncharacterized membrane protein YIL030W-A	SwissProt_not_IMEX	0	0	0	not in IMEx
A0A023PZJ9	1	1	0	0	0	0	0	0	0	0	1	0	reviewed	123	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	13917	0		1 out of 5	Uncertain	Putative uncharacterized protein YIL115W-A	SwissProt_not_IMEX	0	0	0	not in IMEx
A0A023PZK4	1	1	0	0	0	0	0	0	0	0	1	0	reviewed	127	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	13675	0		1 out of 5	Uncertain	Putative uncharacterized protein YIR030W-A	SwissProt_not_IMEX	0	0	0	not in IMEx
A0A023PZK9	1	1	0	0	0	0	0	0	0	0	1	0	reviewed	126	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	14447	0		1 out of 5	Uncertain	Putative uncharacterized membrane protein YLR458W	SwissProt_not_IMEX	0	0	0	not in IMEx
A0A023PZL2	1	1	0	0	0	0	0	0	0	0	1	0	reviewed	124	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	14510	0		1 out of 5	Uncertain	Putative uncharacterized membrane protein YMR119W-A	SwissProt_not_IMEX	0	0	0	not in IMEx
A0A023PZL7	1	1	0	0	0	0	0	0	0	0	1	0	reviewed	119	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	13839	0		1 out of 5	Uncertain	Putative uncharacterized protein YMR294W-A	SwissProt_not_IMEX	0	0	0	not in IMEx
A0A023PZM3	1	1	uniprotkb	559292	1	0	0	0	0	1	1	0	reviewed	137	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	15156	0		1 out of 5	Uncertain	Putative uncharacterized membrane protein YPR050C	SwissProt_and_IMEX	0	0	0	not two-hybrid, and not AP-MS
A0A0B7P221	1	1	0	0	0	0	0	0	0	0	1	0	reviewed	28	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	3468	0		1 out of 5	Predicted	Uncharacterized protein RDT1 (Ribosomally detected transcript 1)	SwissProt_not_IMEX	0	0	0	not in IMEx
A0A0B7P3V8	1	1	0	0	0	0	0	0	0	0	1	0	reviewed	1104	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	127189	0		5 out of 5	Uncertain	Transposon Ty4-P Gag-Pol polyprotein (TY4A-TY4B) (Transposon Ty4 TYA-TYB polyprotein) [Includes: Capsid protein (CA); Ty4 protease (PR) (EC 3.4.23.-); Integrase (IN); Reverse transcriptase/ribonuclease H (RT) (RT-RH) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4)]	SwissProt_not_IMEX	0	0	0	not in IMEx
A2P2R3	1	1	0	0	0	0	0	0	0	0	1	1	reviewed	262	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	29272	0		2 out of 5	Inferred from homology	Putative glutamine--fructose-6-phosphate aminotransferase [isomerizing] (GFAT) (EC 2.6.1.16) (D-fructose-6-phosphate amidotransferase) (Hexosephosphate aminotransferase)	SwissProt_not_IMEX	0	0	0	not in IMEx
A5Z2X5	1	1	uniprotkb	559292	0	1	0	0	0	1	1	1	reviewed	72	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	7902	0		1 out of 5	Inferred from homology	UPF0495 protein YPR010C-A	SwissProt_and_IMEX	0	0	0	not two-hybrid, and not AP-MS
D6VPM8	1	1	uniprotkb	559292	1	0	0	0	0	1	1	1	reviewed	179	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	20703	0		2 out of 5	Uncertain	Putative DUP240 protein YAR023C	SwissProt_and_IMEX	0	0	0	not two-hybrid, and not AP-MS
D6VTK4	1	1	uniprotkb	559292	0	1	0	0	0	1	0	1	reviewed	431	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	47849	0		5 out of 5	Evidence at protein level	Pheromone alpha factor receptor	SwissProt_and_IMEX	0	1	0	not two-hybrid, and not AP-MS
D6W196	1	1	0	0	0	0	0	0	0	0	0	1	reviewed	494	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	55715	0		4 out of 5	Evidence at protein level	Truncated non-functional calcium-binding mitochondrial carrier SAL1-1 (Suppressor of AAC2 lethality)	SwissProt_not_IMEX	0	0	0	not in IMEx
I2HB52	1	1	0	0	0	0	0	0	0	0	1	0	reviewed	66	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	7328	0		1 out of 5	Predicted	Uncharacterized protein YBR056W-A	SwissProt_not_IMEX	0	0	0	not in IMEx
I2HB70	1	1	0	0	0	0	0	0	0	0	1	0	reviewed	103	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	12411	0		1 out of 5	Inferred from homology	Uncharacterized protein YMR316C-A	SwissProt_not_IMEX	0	0	0	not in IMEx
O13297	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	549	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	61850	0		5 out of 5	Evidence at protein level	mRNA-capping enzyme subunit beta (EC 3.1.3.33) (Polynucleotide 5'-triphosphatase) (mRNA 5'-triphosphatase) (TPase)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
O13329	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	566	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	65318	0		5 out of 5	Evidence at protein level	DNA replication fork-blocking protein FOB1	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
O13511	1	1	0	0	0	0	0	0	0	0	1	1	reviewed	128	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	12919	0		1 out of 5	Evidence at transcript level	Uncharacterized protein YAL065C	SwissProt_not_IMEX	0	0	0	not in IMEx
O13512	1	1	uniprotkb	559292	0	1	0	0	0	1	0	1	reviewed	126	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	13273	0		1 out of 5	Evidence at protein level	Uncharacterized membrane protein YAL064W-B	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
O13513	1	1	0	0	0	0	0	0	0	0	1	0	reviewed	116	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	12969	0		1 out of 5	Uncertain	Putative uncharacterized protein YAL056C-A	SwissProt_not_IMEX	0	0	0	not in IMEx
O13514	1	1	0	0	0	0	0	0	0	0	1	0	reviewed	125	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	13704	0		1 out of 5	Uncertain	Putative uncharacterized protein YAL042C-A	SwissProt_not_IMEX	0	0	0	not in IMEx
O13515	1	1	0	0	0	0	0	0	0	0	1	0	reviewed	117	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	13264	0		1 out of 5	Uncertain	Putative uncharacterized protein YAL034C-B	SwissProt_not_IMEX	0	0	0	not in IMEx
O13516	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	197	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	22443	0		5 out of 5	Evidence at protein level	40S ribosomal protein S9-A (RP21) (S13) (YP28) (YS11)	SwissProt_and_IMEX	0	0	1	not two-hybrid, AP-MS
O13517	1	1	uniprotkb	559292	0	1	0	0	0	1	1	0	reviewed	100	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	11657	0		1 out of 5	Uncertain	Putative uncharacterized protein YPL102C	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
O13518	1	1	uniprotkb	559292	1	1	0	0	0	1	1	0	reviewed	139	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	15114	0		1 out of 5	Uncertain	Putative uncharacterized protein YPL114W	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
O13519	1	1	uniprotkb	559292	0	1	0	0	0	1	1	0	reviewed	122	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	12929	0		1 out of 5	Uncertain	Putative uncharacterized protein YPL136W	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
O13520	1	1	uniprotkb	559292	1	0	0	0	0	1	1	0	reviewed	182	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	19682	0		1 out of 5	Uncertain	Putative uncharacterized protein YPL044C	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
O13521	1	1	uniprotkb	559292	0	1	0	0	0	1	1	0	reviewed	115	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	13375	0		1 out of 5	Uncertain	Putative uncharacterized protein YPL035C	SwissProt_and_IMEX	0	0	1	not two-hybrid, AP-MS
O13522	1	1	uniprotkb	559292	0	1	0	0	0	1	1	0	reviewed	166	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	18197	0		1 out of 5	Uncertain	Putative uncharacterized protein YDR396W	SwissProt_and_IMEX	0	0	0	not two-hybrid, and not AP-MS
O13523	1	1	0	0	0	0	0	0	0	0	1	0	reviewed	187	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	20862	0		1 out of 5	Uncertain	Putative uncharacterized protein YDR401W	SwissProt_not_IMEX	0	0	0	not in IMEx
O13525	1	1	uniprotkb	559292	1	0	0	0	0	1	0	1	reviewed	335	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	38627	0		4 out of 5	Evidence at protein level	Ubiquinone biosynthesis protein COQ4, mitochondrial (Coenzyme Q biosynthesis protein 4)	SwissProt_and_IMEX	0	0	1	not two-hybrid, AP-MS
O13527	1	1	uniprotkb	559292	1	1	0	0	0	1	1	1	reviewed	1196	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	136732	0		5 out of 5	Inferred from homology	Truncated transposon Ty1-A Gag-Pol polyprotein (TY1B) (Transposon Ty1 TYB polyprotein) [Cleaved into: Integrase (IN) (Pol-p71) (p84) (p90); Reverse transcriptase/ribonuclease H (RT) (RT-RH) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4) (Pol-p63) (p60)]	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
O13529	1	1	0	0	0	0	0	0	0	0	1	0	reviewed	151	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	17435	0		2 out of 5	Predicted	Protein ECM12 (Extracellular mutant protein 12)	SwissProt_not_IMEX	0	0	0	not in IMEx
O13530	1	1	uniprotkb	559292	0	1	0	0	0	1	1	0	reviewed	119	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	14218	0		1 out of 5	Uncertain	Putative uncharacterized protein YLR198C	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
O13531	1	1	uniprotkb	559292	1	1	0	0	0	1	1	0	reviewed	108	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	13020	0		1 out of 5	Uncertain	Putative uncharacterized protein YLR202C	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
O13532	1	1	uniprotkb	559292	1	1	0	0	0	1	1	0	reviewed	107	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	12637	0		1 out of 5	Uncertain	Putative uncharacterized protein YLR217W	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
O13533	1	1	0	0	0	0	0	0	0	0	1	0	reviewed	98	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	11536	0		1 out of 5	Uncertain	Putative uncharacterized protein YHR049C-A	SwissProt_not_IMEX	0	0	0	not in IMEx
O13534	1	1	uniprotkb	559292	0	1	0	0	0	1	1	0	reviewed	161	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	18038	0		1 out of 5	Uncertain	Putative uncharacterized protein YHR214W-A	SwissProt_and_IMEX	0	0	1	not two-hybrid, AP-MS
O13535	1	1	uniprotkb	559292	1	1	0	0	0	1	1	1	reviewed	1793	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	202817	0	ALTERNATIVE PRODUCTS:  Event=Ribosomal frameshifting; Named isoforms=2;  Comment=The Gag-Pol polyprotein is generated by a +1 ribosomal frameshift. The ratio of Gag:Gag-Pol varies between 20:1 and 5:1 (By similarity). {ECO:0000250}; Name=Transposon Ty1-H Gag-Pol polyprotein; IsoId=O13535-1; Sequence=Displayed; Note=Produced by +1 ribosomal frameshifting between codon Leu-435 and Gly-436 of the YHR214C-C ORF.; Name=Transposon Ty1-H Gag polyprotein; IsoId=P0C2I4-1; Sequence=External; Note=Produced by conventional translation.; 	5 out of 5	Inferred from homology	Transposon Ty1-H Gag-Pol polyprotein (Gag-Pol-p199) (TY1A-TY1B) (Transposon Ty1 TYA-TYB polyprotein) (p190) [Cleaved into: Capsid protein (CA) (Gag-p45) (p54); Ty1 protease (PR) (EC 3.4.23.-) (Pol-p20) (p23); Integrase (IN) (Pol-p71) (p84) (p90); Reverse transcriptase/ribonuclease H (RT) (RT-RH) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4) (Pol-p63) (p60)]	SwissProt_and_IMEX	0	0	0	not two-hybrid, and not AP-MS
O13536	1	1	0	0	0	0	0	0	0	0	1	0	reviewed	103	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	11902	0		1 out of 5	Uncertain	Putative uncharacterized protein YHR139C-A	SwissProt_not_IMEX	0	0	0	not in IMEx
O13537	1	1	uniprotkb	559292	0	1	0	0	0	1	1	0	reviewed	118	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	13740	0		1 out of 5	Uncertain	Putative uncharacterized protein YHR145C	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
O13539	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	261	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	30299	0		4 out of 5	Evidence at protein level	THO complex subunit THP2	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
O13540	1	1	uniprotkb	559292	1	0	0	0	0	1	1	0	reviewed	129	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	14742	0		1 out of 5	Uncertain	Putative uncharacterized protein YLR279W	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
O13541	1	1	uniprotkb	559292	1	0	0	0	0	1	1	0	reviewed	116	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	12951	0		1 out of 5	Uncertain	Putative uncharacterized protein YLR280C	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
O13542	1	1	0	0	0	0	0	0	0	0	1	0	reviewed	113	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	13303	0		1 out of 5	Uncertain	Putative uncharacterized protein YLR282C	SwissProt_not_IMEX	0	0	0	not in IMEx
O13543	1	1	uniprotkb	559292	0	1	0	0	0	1	1	0	reviewed	109	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	13120	0		2 out of 5	Uncertain	Putative uncharacterized protein YLR294C	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
O13544	1	1	0	0	0	0	0	0	0	0	1	0	reviewed	120	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	14090	0		1 out of 5	Uncertain	Putative uncharacterized protein YLR302C	SwissProt_not_IMEX	0	0	0	not in IMEx
O13545	1	1	uniprotkb	559292	0	1	0	0	0	1	1	0	reviewed	129	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	14166	0		1 out of 5	Uncertain	Putative uncharacterized protein YLR374C	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
O13546	1	1	uniprotkb	559292	1	0	0	0	0	1	1	0	reviewed	115	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	12234	0		1 out of 5	Uncertain	Putative uncharacterized protein YLR232W	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
O13547	1	1	uniprotkb	559292	0	1	0	0	0	1	0	1	reviewed	238	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	23268	0		5 out of 5	Evidence at protein level	Covalently-linked cell wall protein 14 (Inner cell wall protein)	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
O13548	1	1	uniprotkb	559292	0	1	0	0	0	1	1	0	reviewed	118	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	13360	0		1 out of 5	Uncertain	Putative uncharacterized protein YPR099C	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
O13549	1	1	uniprotkb	559292	1	1	0	0	0	1	0	0	reviewed	108	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	12919	0		1 out of 5	Evidence at protein level	Uncharacterized protein VPS63	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
O13550	1	1	uniprotkb	559292	1	1	0	0	0	1	1	0	reviewed	116	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	13718	0		1 out of 5	Uncertain	Putative uncharacterized protein YLR269C	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
O13553	1	1	uniprotkb	559292	1	1	0	0	0	1	1	0	reviewed	144	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	16673	0		1 out of 5	Uncertain	Putative uncharacterized protein YLR317W	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
O13554	1	1	uniprotkb	559292	0	1	0	0	0	1	1	0	reviewed	104	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	12162	0		2 out of 5	Uncertain	Putative uncharacterized protein VPS65	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
O13555	1	1	uniprotkb	559292	1	1	0	0	0	1	1	0	reviewed	125	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	14545	0		1 out of 5	Uncertain	Putative uncharacterized protein JIP3	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
O13556	1	1	uniprotkb	559292	1	1	0	0	0	1	1	1	reviewed	202	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	23494	0		1 out of 5	Uncertain	Putative uncharacterized protein YLR462W	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
O13557	1	1	uniprotkb	559292	1	0	0	0	0	1	1	0	reviewed	183	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	20581	0		1 out of 5	Uncertain	Putative uncharacterized protein YLR463C	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
O13558	1	1	uniprotkb	559292	0	1	0	0	0	1	1	0	reviewed	102	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	12013	0		1 out of 5	Uncertain	Putative uncharacterized protein BSC3	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
O13559	1	1	uniprotkb	559292	1	1	0	0	0	1	1	1	reviewed	1382	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	156367	0		3 out of 5	Evidence at transcript level	Y' element ATP-dependent helicase protein 1 copy 4 (EC 3.6.4.12)	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
O13560	1	1	0	0	0	0	0	0	0	0	1	0	reviewed	100	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	10678	0		1 out of 5	Uncertain	Putative uncharacterized protein YLR444C	SwissProt_not_IMEX	0	0	0	not in IMEx
O13561	1	1	uniprotkb	559292	1	0	0	0	0	1	1	0	reviewed	117	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	13710	0		1 out of 5	Uncertain	Putative uncharacterized protein YLR169W	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
O13562	1	1	uniprotkb	559292	1	1	0	0	0	1	1	0	reviewed	129	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	14689	0		1 out of 5	Uncertain	Putative uncharacterized protein YLR171W	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
O13563	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	156	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	17902	0	ALTERNATIVE PRODUCTS:  Event=Alternative initiation; Named isoforms=2;  Name=1; IsoId=O13563-1; Sequence=Displayed; Name=2; IsoId=O13563-2; Sequence=VSP_058121; 	5 out of 5	Evidence at protein level	26S proteasome regulatory subunit RPN13 (Proteasome non-ATPase subunit 13)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
O13564	1	1	uniprotkb	559292	0	1	0	0	0	1	1	0	reviewed	114	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	13132	0		1 out of 5	Uncertain	Putative uncharacterized protein YLR428C	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
O13565	1	1	uniprotkb	559292	1	1	0	0	0	1	0	0	reviewed	187	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	20283	0		1 out of 5	Evidence at protein level	Uncharacterized protein YLR358C	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
O13566	1	1	uniprotkb	559292	1	1	0	0	0	1	1	0	reviewed	144	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	15773	0		1 out of 5	Uncertain	Putative uncharacterized protein YPR123C	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
O13567	1	1	uniprotkb	559292	0	1	0	0	0	1	1	0	reviewed	102	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	11585	0		1 out of 5	Uncertain	Putative uncharacterized protein YPR126C	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
O13568	1	1	uniprotkb	559292	1	1	0	0	0	1	1	0	reviewed	135	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	14931	0		1 out of 5	Uncertain	Putative uncharacterized protein YPR130C	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
O13569	1	1	uniprotkb	559292	0	1	0	0	0	1	0	0	reviewed	170	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	18443	0		1 out of 5	Evidence at protein level	Uncharacterized protein YPR136C	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
O13570	1	1	0	0	0	0	0	0	0	0	1	0	reviewed	187	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	20919	0		1 out of 5	Uncertain	Putative uncharacterized protein YPR142C	SwissProt_not_IMEX	0	0	0	not in IMEx
O13571	1	1	uniprotkb	559292	1	0	0	0	0	1	1	0	reviewed	109	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	12230	0		1 out of 5	Uncertain	Putative uncharacterized protein YPR146C	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
O13572	1	1	uniprotkb	559292	1	0	0	0	0	1	1	0	reviewed	173	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	19322	0		1 out of 5	Uncertain	Putative uncharacterized protein YPR150W	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
O13573	1	1	uniprotkb	559292	0	1	0	0	0	1	1	0	reviewed	101	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	12402	0		1 out of 5	Uncertain	Putative uncharacterized protein YLR252W	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
O13574	1	1	uniprotkb	559292	0	1	0	0	0	1	1	0	reviewed	117	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	13562	0		1 out of 5	Uncertain	Putative uncharacterized protein YLR255C	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
O13575	1	1	uniprotkb	559292	0	1	0	0	0	1	1	0	reviewed	123	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	13194	0		1 out of 5	Uncertain	Putative uncharacterized protein YPR177C	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
O13576	1	1	uniprotkb	559292	1	1	0	0	0	1	1	0	reviewed	127	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	15101	0		1 out of 5	Uncertain	Putative uncharacterized protein YLR434C	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
O13577	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	133	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	15165	0		3 out of 5	Evidence at protein level	Damage-regulated import facilitator 1	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
O13578	1	1	uniprotkb	559292	1	1	0	0	0	1	1	0	reviewed	112	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	12346	0		1 out of 5	Predicted	Putative uncharacterized protein YLR415C, mitochondrial	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
O13579	1	1	uniprotkb	559292	1	1	0	0	0	1	1	0	reviewed	124	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	14155	0		1 out of 5	Uncertain	Putative uncharacterized protein YLR379W	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
O13582	1	1	uniprotkb	559292	1	1	0	0	0	1	1	0	reviewed	124	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	13893	0		1 out of 5	Uncertain	Putative uncharacterized protein YPR076W	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
O13583	1	1	uniprotkb	559292	1	1	0	0	0	1	1	0	reviewed	123	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	14206	0		1 out of 5	Uncertain	Putative uncharacterized protein YPR077C	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
