whole_proteome_IDs	whole_proteome_Uniprot	reference_proteome_Uniprot	interactor_IDs_databases	interactor_SPECIES_ID	X0469.IntAct.	X0471.MINT.	X0486.UniProt.	X1222.mbinfo.	X1335.HPIDb.	IMEx	missing_protein_evidence	BioGRID_from_Mentha	Status	Length	Organism	Organism.ID	Mass	Cross.reference..dbSNP.	Alternative.products..isoforms.	Annotation	Protein.existence	whole_proteome_Uniprot_IMEx
O13518	1	1	uniprotkb	559292	1	1	0	0	0	1	1	0	reviewed	139	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	15114	NA	NA	1 out of 5	Uncertain	SwissProt_and_IMEX
O13519	1	1	uniprotkb	559292	0	1	0	0	0	1	1	0	reviewed	122	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	12929	NA	NA	1 out of 5	Uncertain	SwissProt_and_IMEX
O13520	1	1	uniprotkb	559292	1	0	0	0	0	1	1	0	reviewed	182	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	19682	NA	NA	1 out of 5	Uncertain	SwissProt_and_IMEX
O13521	1	1	uniprotkb	559292	0	1	0	0	0	1	1	0	reviewed	115	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	13375	NA	NA	1 out of 5	Uncertain	SwissProt_and_IMEX
O13522	1	1	uniprotkb	559292	0	1	0	0	0	1	1	0	reviewed	166	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	18197	NA	NA	1 out of 5	Uncertain	SwissProt_and_IMEX
O13523	1	1	0	0	0	0	0	0	0	0	1	0	reviewed	187	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	20862	NA	NA	1 out of 5	Uncertain	SwissProt_not_IMEX
O13525	1	1	uniprotkb	559292	1	0	0	0	0	1	0	1	reviewed	335	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	38627	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
O13527	1	1	uniprotkb	559292	1	1	0	0	0	1	1	1	reviewed	1196	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	136732	NA	NA	5 out of 5	Inferred from homology	SwissProt_and_IMEX
O13529	1	1	0	0	0	0	0	0	0	0	1	0	reviewed	151	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	17435	NA	NA	2 out of 5	Predicted	SwissProt_not_IMEX
O13530	1	1	uniprotkb	559292	0	1	0	0	0	1	1	0	reviewed	119	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	14218	NA	NA	1 out of 5	Uncertain	SwissProt_and_IMEX
O13531	1	1	uniprotkb	559292	1	1	0	0	0	1	1	0	reviewed	108	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	13020	NA	NA	1 out of 5	Uncertain	SwissProt_and_IMEX
O13532	1	1	uniprotkb	559292	1	1	0	0	0	1	1	0	reviewed	107	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	12637	NA	NA	1 out of 5	Uncertain	SwissProt_and_IMEX
O13533	1	1	0	0	0	0	0	0	0	0	1	0	reviewed	98	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	11536	NA	NA	1 out of 5	Uncertain	SwissProt_not_IMEX
O13534	1	1	uniprotkb	559292	0	1	0	0	0	1	1	0	reviewed	161	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	18038	NA	NA	1 out of 5	Uncertain	SwissProt_and_IMEX
O13535	1	1	uniprotkb	559292	1	1	0	0	0	1	1	1	reviewed	1793	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	202817	NA	ALTERNATIVE PRODUCTS:  Event=Ribosomal frameshifting; Named isoforms=2;  Comment=The Gag-Pol polyprotein is generated by a +1 ribosomal frameshift. The ratio of Gag:Gag-Pol varies between 20:1 and 5:1 (By similarity). {ECO:0000250}; Name=Transposon Ty1-H Gag-Pol polyprotein; IsoId=O13535-1; Sequence=Displayed; Note=Produced by +1 ribosomal frameshifting between codon Leu-435 and Gly-436 of the YHR214C-C ORF.; Name=Transposon Ty1-H Gag polyprotein; IsoId=P0C2I4-1; Sequence=External; Note=Produced by conventional translation.; 	5 out of 5	Inferred from homology	SwissProt_and_IMEX
O13536	1	1	0	0	0	0	0	0	0	0	1	0	reviewed	103	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	11902	NA	NA	1 out of 5	Uncertain	SwissProt_not_IMEX
O13537	1	1	uniprotkb	559292	0	1	0	0	0	1	1	0	reviewed	118	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	13740	NA	NA	1 out of 5	Uncertain	SwissProt_and_IMEX
O13539	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	261	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	30299	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
O13540	1	1	uniprotkb	559292	1	0	0	0	0	1	1	0	reviewed	129	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	14742	NA	NA	1 out of 5	Uncertain	SwissProt_and_IMEX
O13541	1	1	uniprotkb	559292	1	0	0	0	0	1	1	0	reviewed	116	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	12951	NA	NA	1 out of 5	Uncertain	SwissProt_and_IMEX
O13542	1	1	0	0	0	0	0	0	0	0	1	0	reviewed	113	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	13303	NA	NA	1 out of 5	Uncertain	SwissProt_not_IMEX
O13543	1	1	uniprotkb	559292	0	1	0	0	0	1	1	0	reviewed	109	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	13120	NA	NA	2 out of 5	Uncertain	SwissProt_and_IMEX
O13544	1	1	0	0	0	0	0	0	0	0	1	0	reviewed	120	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	14090	NA	NA	1 out of 5	Uncertain	SwissProt_not_IMEX
O13545	1	1	uniprotkb	559292	0	1	0	0	0	1	1	0	reviewed	129	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	14166	NA	NA	1 out of 5	Uncertain	SwissProt_and_IMEX
O13546	1	1	uniprotkb	559292	1	0	0	0	0	1	1	0	reviewed	115	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	12234	NA	NA	1 out of 5	Uncertain	SwissProt_and_IMEX
O13547	1	1	uniprotkb	559292	0	1	0	0	0	1	0	1	reviewed	238	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	23268	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
O13548	1	1	uniprotkb	559292	0	1	0	0	0	1	1	0	reviewed	118	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	13360	NA	NA	1 out of 5	Uncertain	SwissProt_and_IMEX
O13549	1	1	uniprotkb	559292	1	1	0	0	0	1	0	0	reviewed	108	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	12919	NA	NA	1 out of 5	Evidence at protein level	SwissProt_and_IMEX
O13550	1	1	uniprotkb	559292	1	1	0	0	0	1	1	0	reviewed	116	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	13718	NA	NA	1 out of 5	Uncertain	SwissProt_and_IMEX
O13553	1	1	uniprotkb	559292	1	1	0	0	0	1	1	0	reviewed	144	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	16673	NA	NA	1 out of 5	Uncertain	SwissProt_and_IMEX
O13554	1	1	uniprotkb	559292	0	1	0	0	0	1	1	0	reviewed	104	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	12162	NA	NA	2 out of 5	Uncertain	SwissProt_and_IMEX
O13555	1	1	uniprotkb	559292	1	1	0	0	0	1	1	0	reviewed	125	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	14545	NA	NA	1 out of 5	Uncertain	SwissProt_and_IMEX
O13556	1	1	uniprotkb	559292	1	1	0	0	0	1	1	1	reviewed	202	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	23494	NA	NA	1 out of 5	Uncertain	SwissProt_and_IMEX
O13557	1	1	uniprotkb	559292	1	0	0	0	0	1	1	0	reviewed	183	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	20581	NA	NA	1 out of 5	Uncertain	SwissProt_and_IMEX
O13558	1	1	uniprotkb	559292	0	1	0	0	0	1	1	0	reviewed	102	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	12013	NA	NA	1 out of 5	Uncertain	SwissProt_and_IMEX
O13559	1	1	uniprotkb	559292	1	1	0	0	0	1	1	1	reviewed	1382	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	156367	NA	NA	3 out of 5	Evidence at transcript level	SwissProt_and_IMEX
O13560	1	1	0	0	0	0	0	0	0	0	1	0	reviewed	100	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	10678	NA	NA	1 out of 5	Uncertain	SwissProt_not_IMEX
O13561	1	1	uniprotkb	559292	1	0	0	0	0	1	1	0	reviewed	117	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	13710	NA	NA	1 out of 5	Uncertain	SwissProt_and_IMEX
O13562	1	1	uniprotkb	559292	1	1	0	0	0	1	1	0	reviewed	129	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	14689	NA	NA	1 out of 5	Uncertain	SwissProt_and_IMEX
O13563	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	156	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	17902	NA	ALTERNATIVE PRODUCTS:  Event=Alternative initiation; Named isoforms=2;  Name=1; IsoId=O13563-1; Sequence=Displayed; Name=2; IsoId=O13563-2; Sequence=VSP_058121; 	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
O13564	1	1	uniprotkb	559292	0	1	0	0	0	1	1	0	reviewed	114	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	13132	NA	NA	1 out of 5	Uncertain	SwissProt_and_IMEX
O13565	1	1	uniprotkb	559292	1	1	0	0	0	1	0	0	reviewed	187	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	20283	NA	NA	1 out of 5	Evidence at protein level	SwissProt_and_IMEX
O13566	1	1	uniprotkb	559292	1	1	0	0	0	1	1	0	reviewed	144	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	15773	NA	NA	1 out of 5	Uncertain	SwissProt_and_IMEX
O13567	1	1	uniprotkb	559292	0	1	0	0	0	1	1	0	reviewed	102	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	11585	NA	NA	1 out of 5	Uncertain	SwissProt_and_IMEX
O13568	1	1	uniprotkb	559292	1	1	0	0	0	1	1	0	reviewed	135	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	14931	NA	NA	1 out of 5	Uncertain	SwissProt_and_IMEX
O13569	1	1	uniprotkb	559292	0	1	0	0	0	1	0	0	reviewed	170	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	18443	NA	NA	1 out of 5	Evidence at protein level	SwissProt_and_IMEX
O13570	1	1	0	0	0	0	0	0	0	0	1	0	reviewed	187	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	20919	NA	NA	1 out of 5	Uncertain	SwissProt_not_IMEX
O13571	1	1	uniprotkb	559292	1	0	0	0	0	1	1	0	reviewed	109	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	12230	NA	NA	1 out of 5	Uncertain	SwissProt_and_IMEX
O13572	1	1	uniprotkb	559292	1	0	0	0	0	1	1	0	reviewed	173	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	19322	NA	NA	1 out of 5	Uncertain	SwissProt_and_IMEX
O13573	1	1	uniprotkb	559292	0	1	0	0	0	1	1	0	reviewed	101	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	12402	NA	NA	1 out of 5	Uncertain	SwissProt_and_IMEX
O13574	1	1	uniprotkb	559292	0	1	0	0	0	1	1	0	reviewed	117	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	13562	NA	NA	1 out of 5	Uncertain	SwissProt_and_IMEX
O13575	1	1	uniprotkb	559292	0	1	0	0	0	1	1	0	reviewed	123	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	13194	NA	NA	1 out of 5	Uncertain	SwissProt_and_IMEX
O13576	1	1	uniprotkb	559292	1	1	0	0	0	1	1	0	reviewed	127	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	15101	NA	NA	1 out of 5	Uncertain	SwissProt_and_IMEX
O13577	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	133	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	15165	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
O13578	1	1	uniprotkb	559292	1	1	0	0	0	1	1	0	reviewed	112	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	12346	NA	NA	1 out of 5	Predicted	SwissProt_and_IMEX
O13579	1	1	uniprotkb	559292	1	1	0	0	0	1	1	0	reviewed	124	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	14155	NA	NA	1 out of 5	Uncertain	SwissProt_and_IMEX
O13582	1	1	uniprotkb	559292	1	1	0	0	0	1	1	0	reviewed	124	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	13893	NA	NA	1 out of 5	Uncertain	SwissProt_and_IMEX
O13583	1	1	uniprotkb	559292	1	1	0	0	0	1	1	0	reviewed	123	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	14206	NA	NA	1 out of 5	Uncertain	SwissProt_and_IMEX
O13584	1	1	uniprotkb	559292	1	0	0	0	0	1	1	0	reviewed	106	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	12069	NA	NA	2 out of 5	Uncertain	SwissProt_and_IMEX
O13585	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	888	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	102579	NA	NA	1 out of 5	Evidence at protein level	SwissProt_and_IMEX
O13586	1	1	uniprotkb	559292	1	0	0	0	0	1	1	0	reviewed	101	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	11948	NA	NA	1 out of 5	Uncertain	SwissProt_and_IMEX
O13587	1	1	uniprotkb	559292	0	1	0	0	0	1	0	0	reviewed	100	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	11805	NA	NA	1 out of 5	Evidence at protein level	SwissProt_and_IMEX
O13588	1	1	uniprotkb	559292	0	1	0	0	0	1	1	0	reviewed	104	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	11336	NA	NA	1 out of 5	Uncertain	SwissProt_and_IMEX
O14455	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	100	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	11135	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
O14464	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	93	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	10698	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
O14467	1	1	uniprotkb	559292	0	1	0	0	0	1	0	1	reviewed	151	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	16404	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
O14468	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	76	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	8617	NA	NA	2 out of 5	Evidence at protein level	SwissProt_and_IMEX
O42831	1	1	uniprotkb	559292	1	1	0	0	0	1	1	0	reviewed	157	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	17003	NA	NA	2 out of 5	Uncertain	SwissProt_and_IMEX
O43137	1	1	uniprotkb	559292	0	1	0	0	0	1	0	1	reviewed	85	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	9405	NA	NA	2 out of 5	Evidence at protein level	SwissProt_and_IMEX
O60200	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	86	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	9712	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
O74302	1	1	uniprotkb	559292	1	1	0	0	0	1	1	1	reviewed	440	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	49009	NA	ALTERNATIVE PRODUCTS:  Event=Ribosomal frameshifting; Named isoforms=2;  Comment=The Gag-Pol polyprotein is generated by a +1 ribosomal frameshift. The ratio of Gag:Gag-Pol varies between 20:1 and 5:1 (By similarity). {ECO:0000250}; Name=Transposon Ty1-DR4 Gag polyprotein; IsoId=O74302-1; Sequence=Displayed; Note=Produced by conventional translation.; Name=Transposon Ty1-DR4 Gag-Pol polyprotein; IsoId=Q07793-1; Sequence=External; Note=Produced by +1 ribosomal frameshifting between codon Leu-435 and Gly-436 of the YDR261C-C ORF.; 	3 out of 5	Evidence at transcript level	SwissProt_and_IMEX
O74700	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	87	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	10202	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
O75012	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	95	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	10691	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
O94084	1	1	uniprotkb	559292	1	1	0	0	0	1	1	0	reviewed	285	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	27835	NA	NA	2 out of 5	Uncertain	SwissProt_and_IMEX
O94085	1	1	uniprotkb	559292	0	1	0	0	0	1	1	0	reviewed	183	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	20018	NA	NA	1 out of 5	Uncertain	SwissProt_and_IMEX
O94086	1	1	uniprotkb	559292	0	1	0	0	0	1	1	0	reviewed	168	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	18497	NA	NA	1 out of 5	Uncertain	SwissProt_and_IMEX
O94143	1	1	uniprotkb	559292	1	0	0	0	0	1	1	0	reviewed	102	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	11666	NA	NA	2 out of 5	Uncertain	SwissProt_and_IMEX
O94742	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	89	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	10386	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P00044	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	109	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	12182	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P00045	1	1	uniprotkb	559292	0	1	0	0	0	1	0	1	reviewed	113	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	12532	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P00127	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	147	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	17257	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P00128	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	127	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	14565	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
P00163	1	1	uniprotkb	559292	1	0	0	0	0	1	0	1	reviewed	385	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	43656	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P00175	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	591	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	65539	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P00330	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	348	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	36849	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P00331	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	348	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	36732	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P00358	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	332	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	35847	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P00359	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	332	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	35747	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P00360	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	332	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	35750	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P00401	1	1	uniprotkb	559292	1	1	0	0	0	1	1	1	reviewed	534	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	58798	NA	NA	5 out of 5	Inferred from homology	SwissProt_and_IMEX
P00410	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	251	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	28567	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P00420	1	1	uniprotkb	559292	1	1	0	0	0	1	1	1	reviewed	269	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	30360	NA	NA	4 out of 5	Inferred from homology	SwissProt_and_IMEX
P00424	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	153	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	17140	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
P00425	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	151	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	17197	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
P00427	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	148	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	17342	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
P00431	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	361	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	40353	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P00445	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	154	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	15855	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P00447	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	233	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	25774	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P00498	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	297	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	32266	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
P00546	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	298	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	34061	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P00549	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	500	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	54545	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P00560	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	416	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	44738	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P00572	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	216	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	24687	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P00635	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	467	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	52859	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P00724	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	532	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	60639	NA	ALTERNATIVE PRODUCTS:  Event=Alternative initiation; Named isoforms=2;  Name=Secreted; IsoId=P00724-1; Sequence=Displayed; Name=Intracellular; IsoId=P00724-2; Sequence=VSP_019611; Note=Produced by alternative initiation at Met-21 of isoform Secreted.; 	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P00729	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	532	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	59802	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P00812	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	333	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	35662	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P00815	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	799	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	87721	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P00817	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	287	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	32300	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
