whole_proteome_IDs	whole_proteome_Uniprot	reference_proteome_Uniprot	interactor_IDs_databases	interactor_SPECIES_ID	X0469.IntAct.	X0471.MINT.	X0486.UniProt.	X0903.mpidb.	IMEx	missing_protein_evidence	Status	Length	Organism	Organism.ID	Mass	Cross.reference..dbSNP.	Alternative.products..isoforms.	Annotation	Protein.existence	Protein.names	whole_proteome_Uniprot_IMEx
P02929	1	1	uniprotkb	83333	1	0	0	1	1	0	reviewed	239	Escherichia coli (strain K12)	83333	26094	NA		5 out of 5	Evidence at protein level	Protein TonB	SwissProt_and_IMEX
P02930	1	1	uniprotkb	83333	1	1	0	1	1	0	reviewed	493	Escherichia coli (strain K12)	83333	53741	NA		5 out of 5	Evidence at protein level	Outer membrane protein TolC (Multidrug efflux pump subunit TolC) (Outer membrane factor TolC)	SwissProt_and_IMEX
P02931	1	1	uniprotkb	83333	1	1	0	0	1	0	reviewed	362	Escherichia coli (strain K12)	83333	39333	NA		5 out of 5	Evidence at protein level	Outer membrane protein F (Outer membrane protein 1A) (Outer membrane protein B) (Outer membrane protein IA) (Porin OmpF)	SwissProt_and_IMEX
P02932	1	1	uniprotkb	83333	1	0	0	1	1	0	reviewed	351	Escherichia coli (strain K12)	83333	38922	NA		3 out of 5	Evidence at protein level	Outer membrane pore protein E	SwissProt_and_IMEX
P02942	1	1	uniprotkb	83333	1	1	0	1	1	0	reviewed	551	Escherichia coli (strain K12)	83333	59443	NA		5 out of 5	Evidence at protein level	Methyl-accepting chemotaxis protein I (MCP-I) (Serine chemoreceptor protein)	SwissProt_and_IMEX
P02943	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	446	Escherichia coli (strain K12)	83333	49912	NA		5 out of 5	Evidence at protein level	Maltoporin (Lambda receptor protein) (Maltose-inducible porin)	SwissProt_and_IMEX
P03004	1	1	uniprotkb	83333	1	0	0	1	1	0	reviewed	467	Escherichia coli (strain K12)	83333	52551	NA		5 out of 5	Evidence at protein level	Chromosomal replication initiator protein DnaA	SwissProt_and_IMEX
P03007	1	1	uniprotkb	83333	1	1	0	0	1	0	reviewed	243	Escherichia coli (strain K12)	83333	27099	NA		5 out of 5	Evidence at protein level	DNA polymerase III subunit epsilon (EC 2.7.7.7)	SwissProt_and_IMEX
P03012	1	0	0	0	0	0	0	0	0	0	reviewed	183	Escherichia coli (strain K12)	83333	20362	NA		3 out of 5	Evidence at protein level	Transposon gamma-delta resolvase (Transposon Tn1000 resolvase)	SwissProt_not_IMEX
P03014	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	184	Escherichia coli (strain K12)	83333	20573	NA		4 out of 5	Inferred from homology	Serine recombinase PinE (EC 3.1.22.-) (EC 6.5.1.-) (DNA-invertase PinE) (DNA-invertase from lambdoid prophage e14) (Site-specific recombinase PinE)	SwissProt_and_IMEX
P03018	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	720	Escherichia coli (strain K12)	83333	81990	NA		5 out of 5	Evidence at protein level	DNA helicase II (EC 3.6.4.12)	SwissProt_and_IMEX
P03023	1	1	uniprotkb	83333	1	1	0	0	1	0	reviewed	360	Escherichia coli (strain K12)	83333	38590	NA		4 out of 5	Evidence at protein level	Lactose operon repressor	SwissProt_and_IMEX
P03024	1	1	uniprotkb	83333	1	0	0	1	1	0	reviewed	343	Escherichia coli (strain K12)	83333	37094	NA		4 out of 5	Evidence at protein level	HTH-type transcriptional regulator GalR (Galactose operon repressor)	SwissProt_and_IMEX
P03030	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	311	Escherichia coli (strain K12)	83333	34365	NA		3 out of 5	Inferred from homology	Transcriptional activator protein LysR	SwissProt_and_IMEX
P03061	1	1	0	0	0	0	0	0	0	1	reviewed	32	Escherichia coli (strain K12)	83333	3206	NA		2 out of 5	Predicted	IlvBN operon leader peptide (IlvBN operon attenuator peptide)	SwissProt_not_IMEX
P03813	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	230	Escherichia coli (strain K12)	83333	25248	NA		2 out of 5	Inferred from homology	Uncharacterized protein YgeA	SwissProt_and_IMEX
P03817	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	147	Escherichia coli (strain K12)	83333	15808	NA		4 out of 5	Evidence at protein level	Protein MioC	SwissProt_and_IMEX
P03819	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	620	Escherichia coli (strain K12)	83333	67796	NA		5 out of 5	Evidence at protein level	Glutathione-regulated potassium-efflux system protein KefC (K(+)/H(+) antiporter)	SwissProt_and_IMEX
P03825	1	1	0	0	0	0	0	0	0	1	reviewed	139	Escherichia coli (strain K12)	83333	15876	NA		3 out of 5	Evidence at transcript level	Putative general secretion pathway protein B (Protein PinO) (Protein PioO)	SwissProt_not_IMEX
P03835	1	1	0	0	0	0	0	0	0	1	reviewed	442	Escherichia coli (strain K12)	83333	50386	NA		2 out of 5	Inferred from homology	Transposase InsG for insertion sequence element IS4	SwissProt_not_IMEX
P03841	1	1	0	0	0	0	0	0	0	1	reviewed	306	Escherichia coli (strain K12)	83333	31943	NA		2 out of 5	Inferred from homology	Maltose operon periplasmic protein	SwissProt_not_IMEX
P03856	1	0	0	0	0	0	0	0	0	0	reviewed	251	Escherichia coli (strain K12)	83333	29359	NA		3 out of 5	Evidence at protein level	Replication initiation protein (Protein E) (Protein rep) (Protein F4)	SwissProt_not_IMEX
P03959	1	1	0	0	0	0	0	0	0	0	reviewed	557	Escherichia coli (strain K12)	83333	59189	NA		5 out of 5	Evidence at protein level	Potassium-transporting ATPase potassium-binding subunit (ATP phosphohydrolase [potassium-transporting] A chain) (Potassium-binding and translocating subunit A) (Potassium-translocating ATPase A chain)	SwissProt_not_IMEX
P03960	1	1	uniprotkb	83333	1	1	0	0	1	0	reviewed	682	Escherichia coli (strain K12)	83333	72199	NA		5 out of 5	Evidence at protein level	Potassium-transporting ATPase ATP-binding subunit (EC 3.6.3.12) (ATP phosphohydrolase [potassium-transporting] B chain) (Potassium-binding and translocating subunit B) (Potassium-translocating ATPase B chain)	SwissProt_and_IMEX
P03961	1	1	uniprotkb	83333	0	1	0	0	1	0	reviewed	190	Escherichia coli (strain K12)	83333	20267	NA		4 out of 5	Evidence at protein level	Potassium-transporting ATPase KdpC subunit (ATP phosphohydrolase [potassium-transporting] C chain) (Potassium-binding and translocating subunit C) (Potassium-translocating ATPase C chain)	SwissProt_and_IMEX
P04036	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	273	Escherichia coli (strain K12)	83333	28757	NA		5 out of 5	Evidence at protein level	4-hydroxy-tetrahydrodipicolinate reductase (HTPA reductase) (EC 1.17.1.8)	SwissProt_and_IMEX
P04079	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	525	Escherichia coli (strain K12)	83333	58679	NA		5 out of 5	Evidence at protein level	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (GMPS) (Glutamine amidotransferase)	SwissProt_and_IMEX
P04128	1	1	0	0	0	0	0	0	0	0	reviewed	182	Escherichia coli (strain K12)	83333	18111	NA		3 out of 5	Evidence at protein level	Type-1 fimbrial protein, A chain (Type-1A pilin)	SwissProt_not_IMEX
P04152	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	422	Escherichia coli (strain K12)	83333	47680	NA		3 out of 5	Evidence at protein level	Protein UmuC	SwissProt_and_IMEX
P04335	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	414	Escherichia coli (strain K12)	83333	47009	NA		3 out of 5	Inferred from homology	Esterase FrsA (EC 3.1.-.-)	SwissProt_and_IMEX
P04391	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	334	Escherichia coli (strain K12)	83333	36907	NA		5 out of 5	Evidence at protein level	Ornithine carbamoyltransferase chain I (EC 2.1.3.3) (OTCase-1)	SwissProt_and_IMEX
P04395	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	282	Escherichia coli (strain K12)	83333	31393	NA		5 out of 5	Evidence at protein level	DNA-3-methyladenine glycosylase 2 (EC 3.2.2.21) (3-methyladenine-DNA glycosylase II, inducible) (TAG II) (DNA-3-methyladenine glycosidase II) (DNA-3-methyladenine glycosylase II)	SwissProt_and_IMEX
P04425	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	316	Escherichia coli (strain K12)	83333	35561	NA		5 out of 5	Evidence at protein level	Glutathione synthetase (EC 6.3.2.3) (GSH synthetase) (GSH-S) (GSHase) (Glutathione synthase)	SwissProt_and_IMEX
P04693	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	397	Escherichia coli (strain K12)	83333	43538	NA		5 out of 5	Evidence at protein level	Aromatic-amino-acid aminotransferase (ARAT) (AROAT) (EC 2.6.1.57) (Beta-methylphenylalanine transaminase) (EC 2.6.1.107)	SwissProt_and_IMEX
P04737	1	0	uniprotkb	83333	1	0	0	0	1	0	reviewed	121	Escherichia coli (strain K12)	83333	12768	NA		5 out of 5	Evidence at protein level	Pilin (F-pilin)	SwissProt_and_IMEX
P04805	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	471	Escherichia coli (strain K12)	83333	53816	NA		5 out of 5	Evidence at protein level	Glutamate--tRNA ligase (EC 6.1.1.17) (Glutamyl-tRNA synthetase) (GluRS)	SwissProt_and_IMEX
P04816	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	369	Escherichia coli (strain K12)	83333	39379	NA		3 out of 5	Evidence at protein level	Leucine-specific-binding protein (L-BP) (LS-BP)	SwissProt_and_IMEX
P04825	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	870	Escherichia coli (strain K12)	83333	98919	NA		5 out of 5	Evidence at protein level	Aminopeptidase N (EC 3.4.11.2) (Alpha-aminoacylpeptide hydrolase)	SwissProt_and_IMEX
P04846	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	272	Escherichia coli (strain K12)	83333	29424	NA		2 out of 5	Evidence at protein level	Lipoprotein 28	SwissProt_and_IMEX
P04949	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	498	Escherichia coli (strain K12)	83333	51295	NA		4 out of 5	Evidence at protein level	Flagellin	SwissProt_and_IMEX
P04951	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	248	Escherichia coli (strain K12)	83333	27614	NA		4 out of 5	Evidence at protein level	3-deoxy-manno-octulosonate cytidylyltransferase (EC 2.7.7.38) (CMP-2-keto-3-deoxyoctulosonic acid synthase) (CKS) (CMP-KDO synthase)	SwissProt_and_IMEX
P04968	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	514	Escherichia coli (strain K12)	83333	56195	NA		5 out of 5	Evidence at protein level	L-threonine dehydratase biosynthetic IlvA (EC 4.3.1.19) (Threonine deaminase)	SwissProt_and_IMEX
P04982	1	1	0	0	0	0	0	0	0	0	reviewed	139	Escherichia coli (strain K12)	83333	15292	NA		5 out of 5	Evidence at protein level	D-ribose pyranase (EC 5.4.99.62)	SwissProt_not_IMEX
P04983	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	501	Escherichia coli (strain K12)	83333	55042	NA		4 out of 5	Evidence at protein level	Ribose import ATP-binding protein RbsA (EC 3.6.3.17)	SwissProt_and_IMEX
P04993	1	1	uniprotkb	83333	1	1	0	0	1	0	reviewed	608	Escherichia coli (strain K12)	83333	66902	NA		5 out of 5	Evidence at protein level	RecBCD enzyme subunit RecD (EC 3.1.11.5) (Exodeoxyribonuclease V 67 kDa polypeptide) (Exodeoxyribonuclease V alpha chain) (Exonuclease V subunit RecD) (ExoV subunit RecD) (Helicase/nuclease RecBCD subunit RecD)	SwissProt_and_IMEX
P04994	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	456	Escherichia coli (strain K12)	83333	51832	NA		3 out of 5	Evidence at protein level	Exodeoxyribonuclease 7 large subunit (EC 3.1.11.6) (Exodeoxyribonuclease VII large subunit) (Exonuclease VII large subunit)	SwissProt_and_IMEX
P04995	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	475	Escherichia coli (strain K12)	83333	54501	NA		5 out of 5	Evidence at protein level	Exodeoxyribonuclease I (ExoI) (Exonuclease I) (EC 3.1.11.1) (DNA deoxyribophosphodiesterase) (dRPase)	SwissProt_and_IMEX
P05020	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	348	Escherichia coli (strain K12)	83333	38827	NA		5 out of 5	Evidence at protein level	Dihydroorotase (DHOase) (EC 3.5.2.3)	SwissProt_and_IMEX
P05041	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	453	Escherichia coli (strain K12)	83333	50970	NA		5 out of 5	Evidence at protein level	Aminodeoxychorismate synthase component 1 (ADC synthase) (ADCS) (EC 2.6.1.85) (4-amino-4-deoxychorismate synthase component 1)	SwissProt_and_IMEX
P05042	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	467	Escherichia coli (strain K12)	83333	50489	NA		5 out of 5	Evidence at protein level	Fumarate hydratase class II (Fumarase C) (EC 4.2.1.2) (Iron-independent fumarase)	SwissProt_and_IMEX
P05050	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	216	Escherichia coli (strain K12)	83333	24076	NA		5 out of 5	Evidence at protein level	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	SwissProt_and_IMEX
P05052	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	249	Escherichia coli (strain K12)	83333	28763	NA		3 out of 5	Evidence at protein level	HTH-type transcriptional regulator AppY (M5 polypeptide)	SwissProt_and_IMEX
P05055	1	1	uniprotkb	83333	1	1	0	1	1	0	reviewed	711	Escherichia coli (strain K12)	83333	77101	NA		5 out of 5	Evidence at protein level	Polyribonucleotide nucleotidyltransferase (EC 2.7.7.8) (Polynucleotide phosphorylase) (PNPase)	SwissProt_and_IMEX
P05100	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	187	Escherichia coli (strain K12)	83333	21100	NA		3 out of 5	Evidence at protein level	DNA-3-methyladenine glycosylase 1 (EC 3.2.2.20) (3-methyladenine-DNA glycosylase I, constitutive) (TAG I) (DNA-3-methyladenine glycosidase I) (DNA-3-methyladenine glycosylase I)	SwissProt_and_IMEX
P05194	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	252	Escherichia coli (strain K12)	83333	27467	NA		5 out of 5	Evidence at protein level	3-dehydroquinate dehydratase (3-dehydroquinase) (EC 4.2.1.10) (Type I DHQase) (Type I dehydroquinase) (DHQ1)	SwissProt_and_IMEX
P05458	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	962	Escherichia coli (strain K12)	83333	107708	NA		5 out of 5	Evidence at protein level	Protease 3 (EC 3.4.24.55) (Pitrilysin) (Protease III) (Protease pi)	SwissProt_and_IMEX
P05459	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	378	Escherichia coli (strain K12)	83333	41368	NA		4 out of 5	Evidence at transcript level	Erythronate-4-phosphate dehydrogenase (EC 1.1.1.290)	SwissProt_and_IMEX
P05523	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	269	Escherichia coli (strain K12)	83333	30290	NA		5 out of 5	Evidence at protein level	Formamidopyrimidine-DNA glycosylase (Fapy-DNA glycosylase) (EC 3.2.2.23) (DNA-(apurinic or apyrimidinic site) lyase MutM) (AP lyase MutM) (EC 4.2.99.18)	SwissProt_and_IMEX
P05637	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	280	Escherichia coli (strain K12)	83333	31297	NA		4 out of 5	Evidence at protein level	Bis(5'-nucleosyl)-tetraphosphatase [symmetrical] (EC 3.6.1.41) (Ap4A hydrolase) (Diadenosine 5',5'''-P1,P4-tetraphosphate pyrophosphohydrolase) (Diadenosine tetraphosphatase)	SwissProt_and_IMEX
P05704	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	546	Escherichia coli (strain K12)	83333	58899	NA		4 out of 5	Evidence at protein level	Methyl-accepting chemotaxis protein III (MCP-III) (Ribose and galactose chemoreceptor protein)	SwissProt_and_IMEX
P05706	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	123	Escherichia coli (strain K12)	83333	13304	NA		4 out of 5	Evidence at protein level	PTS system glucitol/sorbitol-specific EIIA component (EC 2.7.1.198) (EIIA-Gut) (EIII-Gut) (Glucitol/sorbitol-specific phosphotransferase enzyme IIA component)	SwissProt_and_IMEX
P05707	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	259	Escherichia coli (strain K12)	83333	27858	NA		3 out of 5	Evidence at protein level	Sorbitol-6-phosphate 2-dehydrogenase (EC 1.1.1.140) (Glucitol-6-phosphate dehydrogenase) (Ketosephosphate reductase)	SwissProt_and_IMEX
P05719	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	464	Escherichia coli (strain K12)	83333	51395	NA		3 out of 5	Evidence at protein level	Type-1 restriction enzyme EcoKI specificity protein (S.EcoKI) (Type I restriction enzyme EcoKI specificity protein) (S protein)	SwissProt_and_IMEX
P05791	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	616	Escherichia coli (strain K12)	83333	65532	NA		5 out of 5	Evidence at protein level	Dihydroxy-acid dehydratase (DAD) (EC 4.2.1.9)	SwissProt_and_IMEX
P05793	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	491	Escherichia coli (strain K12)	83333	54069	NA		5 out of 5	Evidence at protein level	Ketol-acid reductoisomerase (NADP(+)) (KARI) (EC 1.1.1.86) (Acetohydroxy-acid isomeroreductase) (AHIR) (Alpha-keto-beta-hydroxylacyl reductoisomerase) (Ketol-acid reductoisomerase type 2) (Ketol-acid reductoisomerase type II)	SwissProt_and_IMEX
P05804	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	603	Escherichia coli (strain K12)	83333	68447	NA		4 out of 5	Evidence at protein level	Beta-glucuronidase (GUS) (EC 3.2.1.31) (Beta-D-glucuronoside glucuronosohydrolase)	SwissProt_and_IMEX
P05824	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	553	Escherichia coli (strain K12)	83333	61396	NA		4 out of 5	Evidence at protein level	DNA repair protein RecN (Recombination protein N)	SwissProt_and_IMEX
P05825	1	1	uniprotkb	83333	0	0	0	1	1	0	reviewed	746	Escherichia coli (strain K12)	83333	82107	NA		5 out of 5	Evidence at protein level	Ferrienterobactin receptor (Enterobactin outer-membrane receptor)	SwissProt_and_IMEX
P05827	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	297	Escherichia coli (strain K12)	83333	33204	NA		3 out of 5	Inferred from homology	HTH-type transcriptional regulator IlvY	SwissProt_and_IMEX
P05847	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	303	Escherichia coli (strain K12)	83333	32734	NA		3 out of 5	Evidence at protein level	L(+)-tartrate dehydratase subunit alpha (L-TTD alpha) (EC 4.2.1.32)	SwissProt_and_IMEX
P05852	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	337	Escherichia coli (strain K12)	83333	36008	NA		5 out of 5	Evidence at protein level	tRNA N6-adenosine threonylcarbamoyltransferase (EC 2.3.1.234) (N6-L-threonylcarbamoyladenine synthase) (t(6)A synthase) (t(6)A37 threonylcarbamoyladenosine biosynthesis protein TsaD) (tRNA threonylcarbamoyladenosine biosynthesis protein TsaD)	SwissProt_and_IMEX
P06129	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	614	Escherichia coli (strain K12)	83333	68407	NA		5 out of 5	Evidence at protein level	Vitamin B12 transporter BtuB (Cobalamin receptor) (Outer membrane cobalamin translocator)	SwissProt_and_IMEX
P06134	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	354	Escherichia coli (strain K12)	83333	39324	NA		5 out of 5	Evidence at protein level	Bifunctional transcriptional activator/DNA repair enzyme Ada (Regulatory protein of adaptive response) [Includes: Methylphosphotriester-DNA--protein-cysteine S-methyltransferase (EC 2.1.1.n11) (Methylphosphotriester-DNA methyltransferase); Methylated-DNA--protein-cysteine methyltransferase (EC 2.1.1.63) (O6-methylguanine-DNA alkyltransferase)]	SwissProt_and_IMEX
P06136	1	1	uniprotkb	83333	1	1	0	1	1	0	reviewed	276	Escherichia coli (strain K12)	83333	31434	NA		5 out of 5	Evidence at protein level	Cell division protein FtsQ	SwissProt_and_IMEX
P06149	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	571	Escherichia coli (strain K12)	83333	64612	NA		5 out of 5	Evidence at protein level	D-lactate dehydrogenase (EC 1.1.1.28) (Respiratory D-lactate dehydrogenase)	SwissProt_and_IMEX
P06282	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	251	Escherichia coli (strain K12)	83333	28451	NA		3 out of 5	Inferred from homology	CDP-diacylglycerol pyrophosphatase (EC 3.6.1.26) (CDP-diacylglycerol phosphatidylhydrolase) (CDP-diglyceride hydrolase)	SwissProt_and_IMEX
P06609	1	1	uniprotkb	83333	1	1	0	0	1	0	reviewed	326	Escherichia coli (strain K12)	83333	34949	NA		5 out of 5	Evidence at protein level	Vitamin B12 import system permease protein BtuC	SwissProt_and_IMEX
P06610	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	183	Escherichia coli (strain K12)	83333	20470	NA		4 out of 5	Evidence at protein level	Thioredoxin/glutathione peroxidase BtuE (EC 1.11.1.15) (EC 1.11.1.9)	SwissProt_and_IMEX
P06611	1	1	uniprotkb	83333	1	1	0	0	1	0	reviewed	249	Escherichia coli (strain K12)	83333	27081	NA		4 out of 5	Evidence at protein level	Vitamin B12 import ATP-binding protein BtuD (EC 3.6.3.33) (Vitamin B12-transporting ATPase)	SwissProt_and_IMEX
P06612	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	865	Escherichia coli (strain K12)	83333	97350	NA		5 out of 5	Evidence at protein level	DNA topoisomerase 1 (EC 5.99.1.2) (DNA topoisomerase I) (Omega-protein) (Relaxing enzyme) (Swivelase) (Untwisting enzyme)	SwissProt_and_IMEX
P06615	1	0	0	0	0	0	0	0	0	1	reviewed	268	Escherichia coli (strain K12)	83333	29627	NA		3 out of 5	Inferred from homology	Resolvase (Protein D)	SwissProt_not_IMEX
P06616	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	301	Escherichia coli (strain K12)	83333	33810	NA		5 out of 5	Evidence at protein level	GTPase Era (ERA) (GTP-binding protein Era)	SwissProt_and_IMEX
P06626	1	0	uniprotkb	83333	0	0	0	1	1	0	reviewed	229	Escherichia coli (strain K12)	83333	27062	NA		2 out of 5	Evidence at protein level	Protein TraJ	SwissProt_and_IMEX
P06627	1	0	0	0	0	0	0	0	0	0	reviewed	131	Escherichia coli (strain K12)	83333	15183	NA		3 out of 5	Evidence at protein level	Relaxosome protein TraY	SwissProt_not_IMEX
P06709	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	321	Escherichia coli (strain K12)	83333	35312	NA		5 out of 5	Evidence at protein level	Bifunctional ligase/repressor BirA (Biotin operon repressor) (Biotin--[acetyl-CoA-carboxylase] ligase) (EC 6.3.4.15) (Biotin--protein ligase) (Biotin-[acetyl-CoA carboxylase] synthetase)	SwissProt_and_IMEX
P06710	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	643	Escherichia coli (strain K12)	83333	71138	NA	ALTERNATIVE PRODUCTS:  Event=Ribosomal frameshifting; Named isoforms=2;  Comment=The production of the two protein products from this region is due to programmed ribosomal frameshifting. Frameshifting is about 40% efficient. {ECO:0000269|PubMed:2181440, ECO:0000269|PubMed:2186364, ECO:0000269|PubMed:2187190}; Name=tau; IsoId=P06710-1; Sequence=Displayed; Note=Produced by full-length translation of the dnaX gene.; Name=gamma; IsoId=P06710-2; Sequence=VSP_042848, VSP_042849; Note=Formed by programmed ribosomal frameshifting to a premature stop codon in the -1 frame at codon 430, the last residue is thus Glu and not Ser.; 	5 out of 5	Evidence at protein level	DNA polymerase III subunit tau (EC 2.7.7.7) (DNA polymerase III subunit gamma)	SwissProt_and_IMEX
P06715	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	450	Escherichia coli (strain K12)	83333	48773	NA		5 out of 5	Evidence at protein level	Glutathione reductase (GR) (GRase) (EC 1.8.1.7)	SwissProt_and_IMEX
