whole_proteome_IDs	whole_proteome_Uniprot	reference_proteome_Uniprot	interactor_IDs_databases	interactor_SPECIES_ID	X0469.IntAct.	X0471.MINT.	X0486.UniProt.	X0903.mpidb.	IMEx	missing_protein_evidence	Status	Length	Organism	Organism.ID	Mass	Cross.reference..dbSNP.	Alternative.products..isoforms.	Annotation	Protein.existence	whole_proteome_Uniprot_IMEx	two_hybrid	all_protein_complementation	AP_MS	two_hybrid_vs_AP_MS
P03817	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	147	Escherichia coli (strain K12)	83333	15808	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P03819	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	620	Escherichia coli (strain K12)	83333	67796	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	1	not_two_hybrid_but_AP_MS
P03825	1	1	0	0	0	0	0	0	0	1	reviewed	139	Escherichia coli (strain K12)	83333	15876	0	0	3 out of 5	Evidence at transcript level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P03835	1	1	0	0	0	0	0	0	0	1	reviewed	442	Escherichia coli (strain K12)	83333	50386	0	0	2 out of 5	Inferred from homology	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P03841	1	1	0	0	0	0	0	0	0	1	reviewed	306	Escherichia coli (strain K12)	83333	31943	0	0	2 out of 5	Inferred from homology	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P03856	1	0	0	0	0	0	0	0	0	0	reviewed	251	Escherichia coli (strain K12)	83333	29359	0	0	3 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P03959	1	1	0	0	0	0	0	0	0	0	reviewed	557	Escherichia coli (strain K12)	83333	59189	0	0	5 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P03960	1	1	uniprotkb	83333	1	1	0	0	1	0	reviewed	682	Escherichia coli (strain K12)	83333	72199	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P03961	1	1	uniprotkb	83333	0	1	0	0	1	0	reviewed	190	Escherichia coli (strain K12)	83333	20267	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P04036	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	273	Escherichia coli (strain K12)	83333	28757	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P04079	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	525	Escherichia coli (strain K12)	83333	58679	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P04128	1	1	0	0	0	0	0	0	0	0	reviewed	182	Escherichia coli (strain K12)	83333	18111	0	0	3 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P04152	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	422	Escherichia coli (strain K12)	83333	47680	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P04335	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	414	Escherichia coli (strain K12)	83333	47009	0	0	3 out of 5	Inferred from homology	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P04391	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	334	Escherichia coli (strain K12)	83333	36907	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P04395	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	282	Escherichia coli (strain K12)	83333	31393	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	1	not_two_hybrid_but_AP_MS
P04425	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	316	Escherichia coli (strain K12)	83333	35561	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P04693	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	397	Escherichia coli (strain K12)	83333	43538	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P04737	1	0	uniprotkb	83333	1	0	0	0	1	0	reviewed	121	Escherichia coli (strain K12)	83333	12768	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P04805	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	471	Escherichia coli (strain K12)	83333	53816	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	1	not_two_hybrid_but_AP_MS
P04816	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	369	Escherichia coli (strain K12)	83333	39379	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P04825	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	870	Escherichia coli (strain K12)	83333	98919	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two_hybrid_and_AP_MS
P04846	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	272	Escherichia coli (strain K12)	83333	29424	0	0	2 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P04949	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	498	Escherichia coli (strain K12)	83333	51295	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P04951	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	248	Escherichia coli (strain K12)	83333	27614	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two_hybrid_and_AP_MS
P04968	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	514	Escherichia coli (strain K12)	83333	56195	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	1	not_two_hybrid_but_AP_MS
P04982	1	1	0	0	0	0	0	0	0	0	reviewed	139	Escherichia coli (strain K12)	83333	15292	0	0	5 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P04983	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	501	Escherichia coli (strain K12)	83333	55042	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P04993	1	1	uniprotkb	83333	1	1	0	0	1	0	reviewed	608	Escherichia coli (strain K12)	83333	66902	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two_hybrid_and_AP_MS
P04994	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	456	Escherichia coli (strain K12)	83333	51832	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two_hybrid_and_AP_MS
P04995	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	475	Escherichia coli (strain K12)	83333	54501	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	1	not_two_hybrid_but_AP_MS
P05020	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	348	Escherichia coli (strain K12)	83333	38827	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P05041	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	453	Escherichia coli (strain K12)	83333	50970	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P05042	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	467	Escherichia coli (strain K12)	83333	50489	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P05050	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	216	Escherichia coli (strain K12)	83333	24076	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two_hybrid_and_AP_MS
P05052	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	249	Escherichia coli (strain K12)	83333	28763	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P05055	1	1	uniprotkb	83333	1	1	0	1	1	0	reviewed	711	Escherichia coli (strain K12)	83333	77101	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two_hybrid_and_AP_MS
P05100	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	187	Escherichia coli (strain K12)	83333	21100	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two_hybrid_and_AP_MS
P05194	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	252	Escherichia coli (strain K12)	83333	27467	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P05458	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	962	Escherichia coli (strain K12)	83333	107708	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P05459	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	378	Escherichia coli (strain K12)	83333	41368	0	0	4 out of 5	Evidence at transcript level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P05523	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	269	Escherichia coli (strain K12)	83333	30290	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P05637	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	280	Escherichia coli (strain K12)	83333	31297	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P05704	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	546	Escherichia coli (strain K12)	83333	58899	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P05706	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	123	Escherichia coli (strain K12)	83333	13304	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P05707	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	259	Escherichia coli (strain K12)	83333	27858	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P05719	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	464	Escherichia coli (strain K12)	83333	51395	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P05791	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	616	Escherichia coli (strain K12)	83333	65532	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P05793	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	491	Escherichia coli (strain K12)	83333	54069	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P05804	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	603	Escherichia coli (strain K12)	83333	68447	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P05824	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	553	Escherichia coli (strain K12)	83333	61396	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two_hybrid_and_AP_MS
P05825	1	1	uniprotkb	83333	0	0	0	1	1	0	reviewed	746	Escherichia coli (strain K12)	83333	82107	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P05827	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	297	Escherichia coli (strain K12)	83333	33204	0	0	3 out of 5	Inferred from homology	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P05847	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	303	Escherichia coli (strain K12)	83333	32734	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P05852	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	337	Escherichia coli (strain K12)	83333	36008	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two_hybrid_and_AP_MS
P06129	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	614	Escherichia coli (strain K12)	83333	68407	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P06134	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	354	Escherichia coli (strain K12)	83333	39324	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P06136	1	1	uniprotkb	83333	1	1	0	1	1	0	reviewed	276	Escherichia coli (strain K12)	83333	31434	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P06149	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	571	Escherichia coli (strain K12)	83333	64612	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P06282	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	251	Escherichia coli (strain K12)	83333	28451	0	0	3 out of 5	Inferred from homology	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P06609	1	1	uniprotkb	83333	1	1	0	0	1	0	reviewed	326	Escherichia coli (strain K12)	83333	34949	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P06610	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	183	Escherichia coli (strain K12)	83333	20470	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P06611	1	1	uniprotkb	83333	1	1	0	0	1	0	reviewed	249	Escherichia coli (strain K12)	83333	27081	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P06612	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	865	Escherichia coli (strain K12)	83333	97350	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two_hybrid_and_AP_MS
P06615	1	0	0	0	0	0	0	0	0	1	reviewed	268	Escherichia coli (strain K12)	83333	29627	0	0	3 out of 5	Inferred from homology	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P06616	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	301	Escherichia coli (strain K12)	83333	33810	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two_hybrid_and_AP_MS
P06626	1	0	uniprotkb	83333	0	0	0	1	1	0	reviewed	229	Escherichia coli (strain K12)	83333	27062	0	0	2 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P06627	1	0	0	0	0	0	0	0	0	0	reviewed	131	Escherichia coli (strain K12)	83333	15183	0	0	3 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P06709	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	321	Escherichia coli (strain K12)	83333	35312	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	1	not_two_hybrid_but_AP_MS
P06710	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	643	Escherichia coli (strain K12)	83333	71138	0	ALTERNATIVE PRODUCTS:  Event=Ribosomal frameshifting; Named isoforms=2;  Comment=The production of the two protein products from this region is due to programmed ribosomal frameshifting. Frameshifting is about 40% efficient. {ECO:0000269|PubMed:2181440, ECO:0000269|PubMed:2186364, ECO:0000269|PubMed:2187190}; Name=tau; IsoId=P06710-1; Sequence=Displayed; Note=Produced by full-length translation of the dnaX gene.; Name=gamma; IsoId=P06710-2; Sequence=VSP_042848, VSP_042849; Note=Formed by programmed ribosomal frameshifting to a premature stop codon in the -1 frame at codon 430, the last residue is thus Glu and not Ser.; 	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two_hybrid_and_AP_MS
P06715	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	450	Escherichia coli (strain K12)	83333	48773	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P06720	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	451	Escherichia coli (strain K12)	83333	50657	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P06721	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	395	Escherichia coli (strain K12)	83333	43212	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P06722	1	1	uniprotkb	83333	1	0	0	1	1	0	reviewed	229	Escherichia coli (strain K12)	83333	25527	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P06846	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	327	Escherichia coli (strain K12)	83333	36210	0	0	3 out of 5	Inferred from homology	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P06864	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	1030	Escherichia coli (strain K12)	83333	117879	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P06959	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	630	Escherichia coli (strain K12)	83333	66096	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two_hybrid_and_AP_MS
P06960	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	334	Escherichia coli (strain K12)	83333	36827	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P06961	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	412	Escherichia coli (strain K12)	83333	46467	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	1	not_two_hybrid_but_AP_MS
P06965	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	76	Escherichia coli (strain K12)	83333	8578	0	0	2 out of 5	Predicted	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P06966	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	135	Escherichia coli (strain K12)	83333	15656	0	0	3 out of 5	Inferred from homology	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P06968	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	151	Escherichia coli (strain K12)	83333	16155	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P06971	1	1	uniprotkb	83333	1	0	0	1	1	0	reviewed	747	Escherichia coli (strain K12)	83333	82182	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P06972	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	660	Escherichia coli (strain K12)	83333	70423	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P06974	1	1	uniprotkb	83333	1	1	1	0	1	0	reviewed	334	Escherichia coli (strain K12)	83333	37849	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P06983	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	313	Escherichia coli (strain K12)	83333	33852	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P06986	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	356	Escherichia coli (strain K12)	83333	39360	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P06987	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	355	Escherichia coli (strain K12)	83333	40278	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P06988	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	434	Escherichia coli (strain K12)	83333	46110	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P06989	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	203	Escherichia coli (strain K12)	83333	22756	0	0	4 out of 5	Inferred from homology	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P06992	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	273	Escherichia coli (strain K12)	83333	30420	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P06993	1	1	uniprotkb	83333	1	0	0	1	1	0	reviewed	901	Escherichia coli (strain K12)	83333	103118	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two_hybrid_and_AP_MS
P06996	1	1	uniprotkb	83333	1	1	0	0	1	0	reviewed	367	Escherichia coli (strain K12)	83333	40368	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	1	not_two_hybrid_but_AP_MS
P06999	1	1	uniprotkb	83333	0	1	0	0	1	0	reviewed	309	Escherichia coli (strain K12)	83333	32456	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P07000	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	340	Escherichia coli (strain K12)	83333	38978	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P07001	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	510	Escherichia coli (strain K12)	83333	54623	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P07003	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	572	Escherichia coli (strain K12)	83333	62011	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P07004	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	417	Escherichia coli (strain K12)	83333	44630	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two_hybrid_and_AP_MS
P07010	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	83	Escherichia coli (strain K12)	83333	9235	0	0	1 out of 5	Predicted	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P07012	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	365	Escherichia coli (strain K12)	83333	41251	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P07013	1	1	uniprotkb	83333	1	1	0	0	1	0	reviewed	104	Escherichia coli (strain K12)	83333	11442	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P07014	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	238	Escherichia coli (strain K12)	83333	26770	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P07017	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	553	Escherichia coli (strain K12)	83333	59944	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P07018	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	533	Escherichia coli (strain K12)	83333	57512	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P07021	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	160	Escherichia coli (strain K12)	83333	17245	0	0	2 out of 5	Inferred from homology	SwissProt_and_IMEX	0	0	1	not_two_hybrid_but_AP_MS
P07023	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	373	Escherichia coli (strain K12)	83333	42043	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	1	not_two_hybrid_but_AP_MS
P07024	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	550	Escherichia coli (strain K12)	83333	60824	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	1	not_two_hybrid_but_AP_MS
P07026	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	240	Escherichia coli (strain K12)	83333	28117	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P07102	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	432	Escherichia coli (strain K12)	83333	47057	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P07109	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	257	Escherichia coli (strain K12)	83333	28653	0	0	2 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P07117	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	502	Escherichia coli (strain K12)	83333	54344	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two_hybrid_and_AP_MS
P07118	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	951	Escherichia coli (strain K12)	83333	108192	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P07330	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	349	Escherichia coli (strain K12)	83333	37468	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P07363	1	1	uniprotkb	83333	1	0	0	1	1	0	reviewed	654	Escherichia coli (strain K12)	83333	71382	0	ALTERNATIVE PRODUCTS:  Event=Alternative initiation; Named isoforms=2;  Name=cheA(L); Synonyms=long, large; IsoId=P07363-1; Sequence=Displayed; Name=cheA(S); Synonyms=short; IsoId=P07363-2; Sequence=VSP_018886; 	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P07364	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	286	Escherichia coli (strain K12)	83333	32849	0	0	3 out of 5	Inferred from homology	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P07395	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	795	Escherichia coli (strain K12)	83333	87378	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two_hybrid_and_AP_MS
P07464	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	203	Escherichia coli (strain K12)	83333	22799	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P07604	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	513	Escherichia coli (strain K12)	83333	57656	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	1	not_two_hybrid_but_AP_MS
P07623	1	1	uniprotkb	83333	1	1	0	0	1	0	reviewed	309	Escherichia coli (strain K12)	83333	35727	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P07639	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	362	Escherichia coli (strain K12)	83333	38881	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two_hybrid_and_AP_MS
