whole_proteome_IDs	whole_proteome_Uniprot	reference_proteome_Uniprot	interactor_IDs_databases	interactor_SPECIES_ID	X0469.IntAct.	X0471.MINT.	X0486.UniProt.	X0903.mpidb.	X0974.InnateDB.	X1222.mbinfo.	X1262.I2D.	X1263.Molecular.Connections.	X1332.bhf.ucl.	X1335.HPIDb.	IMEx	missing_protein_evidence	BioGRID_from_Mentha	Status	Length	Organism	Organism.ID	Mass	Cross.reference..dbSNP.	Alternative.products..isoforms.	Annotation	Protein.existence	whole_proteome_Uniprot_IMEx
A2ABV5	1	1	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0	1	reviewed	1459	Mus musculus (Mouse)	10090	160966	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=4;  Name=1; IsoId=A2ABV5-1; Sequence=Displayed; Name=2; IsoId=A2ABV5-2; Sequence=VSP_028037, VSP_028038; Note=No experimental confirmation available.; Name=3; IsoId=A2ABV5-3; Sequence=VSP_028035, VSP_028036; Name=4; IsoId=A2ABV5-4; Sequence=VSP_028033, VSP_028034; Note=No experimental confirmation available.; 	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
A2AC93	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	623	Mus musculus (Mouse)	10090	70968	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=1; IsoId=A2AC93-1; Sequence=Displayed; Name=2; IsoId=A2AC93-2; Sequence=VSP_036542; 	4 out of 5	Evidence at protein level	SwissProt_not_IMEX
A2ACG1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	reviewed	198	Mus musculus (Mouse)	10090	21987	NA	NA	2 out of 5	Inferred from homology	SwissProt_not_IMEX
A2ACJ2	1	1	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	1	1	reviewed	879	Mus musculus (Mouse)	10090	94281	NA	NA	2 out of 5	Evidence at transcript level	SwissProt_and_IMEX
A2ACP1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	reviewed	578	Mus musculus (Mouse)	10090	66126	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=1; IsoId=A2ACP1-1; Sequence=Displayed; Name=2; IsoId=A2ACP1-2; Sequence=VSP_026354; 	2 out of 5	Evidence at transcript level	SwissProt_not_IMEX
A2AD83	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	703	Mus musculus (Mouse)	10090	80330	NA	NA	5 out of 5	Evidence at protein level	SwissProt_not_IMEX
A2ADA5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	291	Mus musculus (Mouse)	10090	31993	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=3;  Name=1; IsoId=A2ADA5-1; Sequence=Displayed; Name=2; IsoId=A2ADA5-2; Sequence=VSP_036050, VSP_036051, VSP_036053; Name=3; IsoId=A2ADA5-3; Sequence=VSP_036049, VSP_036052, VSP_036054; 	3 out of 5	Evidence at protein level	SwissProt_not_IMEX
A2ADF7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	318	Mus musculus (Mouse)	10090	33778	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=1; IsoId=A2ADF7-1; Sequence=Displayed; Name=2; IsoId=A2ADF7-2; Sequence=VSP_026235, VSP_026236; Note=No experimental confirmation available.; 	3 out of 5	Evidence at protein level	SwissProt_not_IMEX
A2ADU8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	reviewed	337	Mus musculus (Mouse)	10090	38362	NA	NA	2 out of 5	Inferred from homology	SwissProt_not_IMEX
A2ADU9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	reviewed	328	Mus musculus (Mouse)	10090	37573	NA	NA	3 out of 5	Evidence at transcript level	SwissProt_not_IMEX
A2ADY9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	399	Mus musculus (Mouse)	10090	44591	NA	NA	2 out of 5	Evidence at protein level	SwissProt_not_IMEX
A2ADZ8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	reviewed	418	Mus musculus (Mouse)	10090	46912	NA	NA	1 out of 5	Evidence at transcript level	SwissProt_not_IMEX
A2AE20	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	160	Mus musculus (Mouse)	10090	18005	NA	NA	3 out of 5	Evidence at protein level	SwissProt_not_IMEX
A2AE42	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	reviewed	229	Mus musculus (Mouse)	10090	25519	NA	NA	2 out of 5	Evidence at transcript level	SwissProt_not_IMEX
A2AED3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	reviewed	737	Mus musculus (Mouse)	10090	78141	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=3;  Name=1; IsoId=A2AED3-1; Sequence=Displayed; Name=2; IsoId=A2AED3-3; Sequence=VSP_024610, VSP_024612, VSP_024613; Note=No experimental confirmation available.; Name=3; IsoId=A2AED3-4; Sequence=VSP_024611; Note=No experimental confirmation available.; 	2 out of 5	Evidence at transcript level	SwissProt_not_IMEX
A2AEP0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	171	Mus musculus (Mouse)	10090	19394	NA	NA	4 out of 5	Evidence at protein level	SwissProt_not_IMEX
A2AEY4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	reviewed	876	Mus musculus (Mouse)	10090	98230	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=1; IsoId=A2AEY4-1; Sequence=Displayed; Name=2; IsoId=A2AEY4-2; Sequence=VSP_028500; Note=No experimental confirmation available.; 	4 out of 5	Evidence at transcript level	SwissProt_not_IMEX
A2AF47	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	reviewed	2073	Mus musculus (Mouse)	10090	237771	NA	NA	4 out of 5	Evidence at protein level	SwissProt_not_IMEX
A2AF53	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	350	Mus musculus (Mouse)	10090	40620	NA	NA	3 out of 5	Evidence at protein level	SwissProt_not_IMEX
A2AFE9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	reviewed	284	Mus musculus (Mouse)	10090	30901	NA	NA	1 out of 5	Evidence at transcript level	SwissProt_not_IMEX
A2AFR3	1	1	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	0	0	reviewed	1320	Mus musculus (Mouse)	10090	144978	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=3;  Name=1; IsoId=A2AFR3-1; Sequence=Displayed; Name=2; IsoId=A2AFR3-2; Sequence=VSP_028581; Note=No experimental confirmation available.; Name=3; IsoId=A2AFR3-3; Sequence=VSP_028582; 	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
A2AFS3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	1009	Mus musculus (Mouse)	10090	110682	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=3;  Name=1; IsoId=A2AFS3-1; Sequence=Displayed; Name=2; IsoId=A2AFS3-2; Sequence=VSP_025119, VSP_025120; Name=3; IsoId=A2AFS3-3; Sequence=VSP_025118, VSP_025120; 	4 out of 5	Evidence at protein level	SwissProt_not_IMEX
A2AG06	1	1	uniprotkb	10090	0	0	1	0	0	0	0	0	0	0	1	0	0	reviewed	965	Mus musculus (Mouse)	10090	108830	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=1; IsoId=A2AG06-1; Sequence=Displayed; Name=2; IsoId=A2AG06-2; Sequence=VSP_038974; Note=No experimental confirmation available.; 	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
A2AG50	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	781	Mus musculus (Mouse)	10090	86050	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=3;  Name=1; IsoId=A2AG50-1; Sequence=Displayed; Name=2; IsoId=A2AG50-2; Sequence=VSP_028494, VSP_028495; Name=3; IsoId=A2AG50-3; Sequence=VSP_028494, VSP_028495, VSP_028496, VSP_028497; Note=No experimental confirmation available.; 	2 out of 5	Evidence at protein level	SwissProt_not_IMEX
A2AG58	1	1	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0	0	reviewed	752	Mus musculus (Mouse)	10090	90111	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=1; IsoId=A2AG58-1; Sequence=Displayed; Name=2; IsoId=A2AG58-2; Sequence=VSP_025460; Note=No experimental confirmation available. {ECO:0000305}; 	2 out of 5	Evidence at protein level	SwissProt_and_IMEX
A2AGA4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	302	Mus musculus (Mouse)	10090	33735	NA	NA	3 out of 5	Evidence at protein level	SwissProt_not_IMEX
A2AGB2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	reviewed	545	Mus musculus (Mouse)	10090	62440	NA	NA	1 out of 5	Predicted	SwissProt_not_IMEX
A2AGH6	1	1	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0	1	reviewed	2190	Mus musculus (Mouse)	10090	244561	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=3;  Name=1; IsoId=A2AGH6-1; Sequence=Displayed; Name=2; IsoId=A2AGH6-2; Sequence=VSP_029978, VSP_029979, VSP_029980; Note=No experimental confirmation available.; Name=3; IsoId=A2AGH6-3; Sequence=VSP_029977, VSP_029978; Note=No experimental confirmation available.; 	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
A2AGL3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	4863	Mus musculus (Mouse)	10090	551328	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=1; Synonyms=RYR3L; IsoId=A2AGL3-1; Sequence=Displayed; Name=2; Synonyms=RYR3S; IsoId=A2AGL3-2; Sequence=VSP_042304; Note=Lacks a predicted transmembrane segment and is not expected to form functional calcium channels.; 	5 out of 5	Evidence at protein level	SwissProt_not_IMEX
A2AGT5	1	1	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	0	1	reviewed	2032	Mus musculus (Mouse)	10090	225635	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=3;  Name=1 {ECO:0000269|PubMed:15489334}; IsoId=A2AGT5-1; Sequence=Displayed; Name=2; IsoId=A2AGT5-2; Sequence=VSP_053003; Note=No experimental confirmation available. Gene prediction based on similarity to human ortholog.; Name=3 {ECO:0000269|PubMed:15489334}; IsoId=A2AGT5-3; Sequence=VSP_053004; 	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
A2AGX3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	565	Mus musculus (Mouse)	10090	63383	NA	NA	4 out of 5	Evidence at protein level	SwissProt_not_IMEX
A2AH22	1	1	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	0	1	reviewed	1300	Mus musculus (Mouse)	10090	142879	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=7;  Name=1; IsoId=A2AH22-1; Sequence=Displayed; Name=2; IsoId=A2AH22-2; Sequence=VSP_030658; Name=3; IsoId=A2AH22-3; Sequence=VSP_030661; Name=4; IsoId=A2AH22-4; Sequence=VSP_030659, VSP_030661; Name=5; IsoId=A2AH22-5; Sequence=VSP_030658, VSP_030659, VSP_030662, VSP_030663; Name=6; IsoId=A2AH22-6; Sequence=VSP_030660; Name=7; IsoId=A2AH22-7; Sequence=VSP_030658, VSP_030659; 	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
A2AHC3	1	1	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0	0	reviewed	1581	Mus musculus (Mouse)	10090	175887	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=1; IsoId=A2AHC3-1; Sequence=Displayed; Name=2; IsoId=A2AHC3-2; Sequence=VSP_030802, VSP_030803, VSP_030804; 	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
A2AHG0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	700	Mus musculus (Mouse)	10090	74986	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=3;  Name=1; IsoId=A2AHG0-1; Sequence=Displayed; Name=2; IsoId=A2AHG0-2; Sequence=VSP_039203; Name=3; IsoId=A2AHG0-3; Sequence=VSP_039204, VSP_039205; 	3 out of 5	Evidence at protein level	SwissProt_not_IMEX
A2AHJ4	1	1	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	0	1	reviewed	1799	Mus musculus (Mouse)	10090	202942	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=3;  Name=1; IsoId=A2AHJ4-1; Sequence=Displayed; Name=2; IsoId=A2AHJ4-2; Sequence=VSP_024310, VSP_024311; Note=No experimental confirmation available.; Name=3; IsoId=A2AHJ4-3; Sequence=VSP_024308, VSP_024309; Note=No experimental confirmation available.; 	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
A2AHL1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	981	Mus musculus (Mouse)	10090	114568	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=1; IsoId=A2AHL1-1; Sequence=Displayed; Name=2; IsoId=A2AHL1-2; Sequence=VSP_052958, VSP_052959; Note=Gene prediction based on EST data. {ECO:0000305}; 	5 out of 5	Evidence at protein level	SwissProt_not_IMEX
A2AI05	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	reviewed	598	Mus musculus (Mouse)	10090	67183	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=3;  Name=1; IsoId=A2AI05-1; Sequence=Displayed; Note=Gene prediction based on EST data.; Name=2; IsoId=A2AI05-2; Sequence=VSP_031489; Name=3; IsoId=A2AI05-3; Sequence=VSP_031488, VSP_031490, VSP_031491; 	5 out of 5	Evidence at transcript level	SwissProt_not_IMEX
A2AI08	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	749	Mus musculus (Mouse)	10090	80089	NA	NA	2 out of 5	Evidence at protein level	SwissProt_not_IMEX
A2AIG8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	reviewed	502	Mus musculus (Mouse)	10090	56879	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=1; IsoId=A2AIG8-1; Sequence=Displayed; Name=2 {ECO:0000269|PubMed:15489334}; IsoId=A2AIG8-2; Sequence=VSP_052669; Note=No experimental confirmation available. {ECO:0000305}; 	2 out of 5	Evidence at transcript level	SwissProt_not_IMEX
A2AIL4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	333	Mus musculus (Mouse)	10090	38362	NA	NA	3 out of 5	Evidence at protein level	SwissProt_not_IMEX
A2AIP0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	reviewed	273	Mus musculus (Mouse)	10090	30251	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=5;  Name=1; IsoId=A2AIP0-1; Sequence=Displayed; Name=2; IsoId=A2AIP0-2; Sequence=VSP_034440; Note=No experimental confirmation available.; Name=3; IsoId=A2AIP0-3; Sequence=VSP_034442, VSP_034443; Name=4; IsoId=A2AIP0-4; Sequence=VSP_034440, VSP_034442, VSP_034443; Name=5; IsoId=A2AIP0-5; Sequence=VSP_034441; 	2 out of 5	Evidence at transcript level	SwissProt_not_IMEX
A2AIV2	1	1	uniprotkb	10090	0	0	1	0	0	0	0	0	0	0	1	0	1	reviewed	1811	Mus musculus (Mouse)	10090	201439	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=1; IsoId=A2AIV2-1; Sequence=Displayed; Name=2; IsoId=A2AIV2-2; Sequence=VSP_029022, VSP_029023; 	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
A2AIV8	1	1	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0	0	reviewed	536	Mus musculus (Mouse)	10090	62462	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
A2AIW0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	432	Mus musculus (Mouse)	10090	48025	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=6;  Name=1; IsoId=A2AIW0-1; Sequence=Displayed; Name=2; IsoId=A2AIW0-2; Sequence=VSP_032180; Name=3; IsoId=A2AIW0-3; Sequence=VSP_032179; Name=4; IsoId=A2AIW0-4; Sequence=VSP_032178; Name=5; IsoId=A2AIW0-5; Sequence=VSP_032183; Name=6; IsoId=A2AIW0-6; Sequence=VSP_032180, VSP_032181, VSP_032182; Note=No experimental confirmation available.; 	5 out of 5	Evidence at protein level	SwissProt_not_IMEX
A2AJ15	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	658	Mus musculus (Mouse)	10090	75150	NA	NA	5 out of 5	Evidence at protein level	SwissProt_not_IMEX
A2AJ76	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	5100	Mus musculus (Mouse)	10090	547198	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=1; IsoId=A2AJ76-1; Sequence=Displayed; Name=2; IsoId=A2AJ76-2; Sequence=VSP_039372; Note=No experimental confirmation available.; 	4 out of 5	Evidence at protein level	SwissProt_not_IMEX
A2AJ77	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	reviewed	365	Mus musculus (Mouse)	10090	40303	NA	NA	4 out of 5	Evidence at transcript level	SwissProt_not_IMEX
A2AJ88	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	1352	Mus musculus (Mouse)	10090	150494	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=3;  Name=1; IsoId=A2AJ88-1; Sequence=Displayed; Name=2; Synonyms=mNREV1; IsoId=A2AJ88-2; Sequence=VSP_026506, VSP_026507; Name=3; Synonyms=mNREV2; IsoId=A2AJ88-3; Sequence=VSP_053967, VSP_053968; 	5 out of 5	Evidence at protein level	SwissProt_not_IMEX
A2AJA7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	reviewed	1228	Mus musculus (Mouse)	10090	134830	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=1; IsoId=A2AJA7-1; Sequence=Displayed; Note=Gene prediction based on similarity to rat ortholog. No experimental confirmation available.; Name=2; IsoId=A2AJA7-2; Sequence=VSP_026433; Note=Gene prediction based on similarity to human ortholog. No experimental confirmation available.; 	3 out of 5	Inferred from homology	SwissProt_not_IMEX
A2AJA9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	974	Mus musculus (Mouse)	10090	107186	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=1; IsoId=A2AJA9-1; Sequence=Displayed; Name=2; IsoId=A2AJA9-2; Sequence=VSP_038820; 	2 out of 5	Evidence at protein level	SwissProt_not_IMEX
A2AJB1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	reviewed	534	Mus musculus (Mouse)	10090	62117	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=1; IsoId=A2AJB1-1; Sequence=Displayed; Name=2; IsoId=A2AJB1-2; Sequence=VSP_026485, VSP_026486; Note=No experimental confirmation available.; 	2 out of 5	Evidence at transcript level	SwissProt_not_IMEX
A2AJB2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	reviewed	108	Mus musculus (Mouse)	10090	11893	NA	NA	2 out of 5	Inferred from homology	SwissProt_not_IMEX
A2AJB7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	192	Mus musculus (Mouse)	10090	21013	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=4;  Name=1 {ECO:0000269|PubMed:9669522}; IsoId=A2AJB7-1; Sequence=Displayed; Name=2 {ECO:0000269|PubMed:16141072}; IsoId=A2AJB7-2; Sequence=VSP_052839; Note=No experimental confirmation available. {ECO:0000305}; Name=3 {ECO:0000269|PubMed:16141072}; IsoId=A2AJB7-3; Sequence=VSP_052840; Note=No experimental confirmation available. {ECO:0000305}; Name=4 {ECO:0000269|PubMed:9607808}; IsoId=A2AJB7-4; Sequence=VSP_052838; 	5 out of 5	Evidence at protein level	SwissProt_not_IMEX
A2AJI0	1	1	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0	1	reviewed	846	Mus musculus (Mouse)	10090	93276	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=1; IsoId=A2AJI0-1; Sequence=Displayed; Name=2; IsoId=A2AJI0-2; Sequence=VSP_028489; Note=No experimental confirmation available.; 	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
A2AJK6	1	1	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0	1	reviewed	2986	Mus musculus (Mouse)	10090	334061	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=3;  Name=1; IsoId=A2AJK6-1; Sequence=Displayed; Name=2; IsoId=A2AJK6-2; Sequence=VSP_026040, VSP_026041; Note=May be due to an intron retention.; Name=3; IsoId=A2AJK6-3; Sequence=VSP_026042; 	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
A2AJL3	1	1	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0	0	reviewed	552	Mus musculus (Mouse)	10090	60336	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=1; IsoId=A2AJL3-1; Sequence=Displayed; Name=2; IsoId=A2AJL3-2; Sequence=VSP_032660, VSP_032661; 	2 out of 5	Evidence at protein level	SwissProt_and_IMEX
A2AJN7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	reviewed	862	Mus musculus (Mouse)	10090	96751	NA	NA	5 out of 5	Evidence at transcript level	SwissProt_not_IMEX
A2AJQ3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	reviewed	722	Mus musculus (Mouse)	10090	83604	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=1; IsoId=A2AJQ3-1; Sequence=Displayed; Name=2; IsoId=A2AJQ3-2; Sequence=VSP_029632; 	3 out of 5	Evidence at transcript level	SwissProt_not_IMEX
A2AJT4	1	1	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0	0	reviewed	805	Mus musculus (Mouse)	10090	92115	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
A2AJX4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	2123	Mus musculus (Mouse)	10090	236194	NA	NA	5 out of 5	Evidence at protein level	SwissProt_not_IMEX
A2AKB4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	1549	Mus musculus (Mouse)	10090	169208	NA	NA	3 out of 5	Evidence at protein level	SwissProt_not_IMEX
A2AKB9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	566	Mus musculus (Mouse)	10090	61558	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=4;  Name=1; IsoId=A2AKB9-1; Sequence=Displayed; Name=2; IsoId=A2AKB9-2; Sequence=VSP_028516; Name=3; IsoId=A2AKB9-3; Sequence=VSP_028514; Note=No experimental confirmation available.; Name=4; IsoId=A2AKB9-4; Sequence=VSP_028515; Note=No experimental confirmation available.; 	3 out of 5	Evidence at protein level	SwissProt_not_IMEX
A2AKE7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	reviewed	346	Mus musculus (Mouse)	10090	37759	NA	NA	1 out of 5	Inferred from homology	SwissProt_not_IMEX
A2AKG8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	1798	Mus musculus (Mouse)	10090	198950	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=3;  Name=1; IsoId=A2AKG8-1; Sequence=Displayed; Name=2; IsoId=A2AKG8-2; Sequence=VSP_030275, VSP_030276; Name=3; IsoId=A2AKG8-3; Sequence=VSP_030274; 	3 out of 5	Evidence at protein level	SwissProt_not_IMEX
A2AKK5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	416	Mus musculus (Mouse)	10090	46071	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=1 {ECO:0000269|PubMed:17116739}; IsoId=A2AKK5-1; Sequence=Displayed; Name=2; IsoId=A2AKK5-2; Sequence=VSP_052953; Note=Gene prediction based on EST data. {ECO:0000305}; 	4 out of 5	Evidence at protein level	SwissProt_not_IMEX
A2AKM2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	reviewed	232	Mus musculus (Mouse)	10090	27235	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=1; IsoId=A2AKM2-1; Sequence=Displayed; Name=2; IsoId=A2AKM2-2; Sequence=VSP_030124; Note=No experimental confirmation available.; 	4 out of 5	Evidence at transcript level	SwissProt_not_IMEX
A2AKQ8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	664	Mus musculus (Mouse)	10090	76120	NA	NA	2 out of 5	Evidence at protein level	SwissProt_not_IMEX
A2AKX3	1	1	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	0	1	reviewed	2646	Mus musculus (Mouse)	10090	297589	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=1; IsoId=A2AKX3-1; Sequence=Displayed; Name=2; IsoId=A2AKX3-2; Sequence=VSP_028827; Note=No experimental confirmation available.; 	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
A2AKY4	1	1	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	1	0	reviewed	1200	Mus musculus (Mouse)	10090	134850	NA	NA	2 out of 5	Evidence at transcript level	SwissProt_and_IMEX
A2AL36	1	1	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	0	1	reviewed	2334	Mus musculus (Mouse)	10090	268880	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=1; IsoId=A2AL36-1; Sequence=Displayed; Name=2; IsoId=A2AL36-2; Sequence=VSP_032051, VSP_032052; 	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
A2ALI5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	reviewed	412	Mus musculus (Mouse)	10090	44772	NA	NA	3 out of 5	Evidence at transcript level	SwissProt_not_IMEX
A2ALK8	1	1	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0	0	reviewed	913	Mus musculus (Mouse)	10090	103896	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
