whole_proteome_IDs	whole_proteome_Uniprot	reference_proteome_Uniprot	interactor_IDs_databases	interactor_SPECIES_ID	X0469.IntAct.	X0471.MINT.	X0486.UniProt.	X1222.mbinfo.	X1335.HPIDb.	IMEx	missing_protein_evidence	BioGRID_from_Mentha	Status	Length	Organism	Organism.ID	Mass	Cross.reference..dbSNP.	Alternative.products..isoforms.	Annotation	Protein.existence	Protein.names	whole_proteome_Uniprot_IMEx
A2P2R3	1	1	0	0	0	0	0	0	0	0	1	1	reviewed	262	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	29272	NA		2 out of 5	Inferred from homology	Putative glutamine--fructose-6-phosphate aminotransferase [isomerizing] (GFAT) (EC 2.6.1.16) (D-fructose-6-phosphate amidotransferase) (Hexosephosphate aminotransferase)	SwissProt_not_IMEX
A5Z2X5	1	1	uniprotkb	559292	0	1	0	0	0	1	1	1	reviewed	72	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	7902	NA		1 out of 5	Inferred from homology	UPF0495 protein YPR010C-A	SwissProt_and_IMEX
D6VPM8	1	1	uniprotkb	559292	1	0	0	0	0	1	1	1	reviewed	179	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	20703	NA		2 out of 5	Uncertain	Putative DUP240 protein YAR023C	SwissProt_and_IMEX
D6VTK4	1	1	uniprotkb	559292	0	1	0	0	0	1	0	1	reviewed	431	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	47849	NA		5 out of 5	Evidence at protein level	Pheromone alpha factor receptor	SwissProt_and_IMEX
D6W196	1	1	0	0	0	0	0	0	0	0	0	1	reviewed	494	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	55715	NA		4 out of 5	Evidence at protein level	Truncated non-functional calcium-binding mitochondrial carrier SAL1-1 (Suppressor of AAC2 lethality)	SwissProt_not_IMEX
I2HB52	1	1	0	0	0	0	0	0	0	0	1	1	reviewed	66	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	7328	NA		1 out of 5	Predicted	Uncharacterized protein YBR056W-A	SwissProt_not_IMEX
I2HB70	1	1	0	0	0	0	0	0	0	0	1	0	reviewed	103	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	12411	NA		1 out of 5	Inferred from homology	Uncharacterized protein YMR316C-A	SwissProt_not_IMEX
O13297	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	549	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	61850	NA		5 out of 5	Evidence at protein level	mRNA-capping enzyme subunit beta (EC 3.1.3.33) (Polynucleotide 5'-triphosphatase) (mRNA 5'-triphosphatase) (TPase)	SwissProt_and_IMEX
O13329	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	566	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	65318	NA		5 out of 5	Evidence at protein level	DNA replication fork-blocking protein FOB1	SwissProt_and_IMEX
O13511	1	1	0	0	0	0	0	0	0	0	1	1	reviewed	128	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	12919	NA		1 out of 5	Evidence at transcript level	Uncharacterized protein YAL065C	SwissProt_not_IMEX
O13512	1	1	uniprotkb	559292	0	1	0	0	0	1	0	1	reviewed	126	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	13273	NA		1 out of 5	Evidence at protein level	Uncharacterized membrane protein YAL064W-B	SwissProt_and_IMEX
O13513	1	1	0	0	0	0	0	0	0	0	1	0	reviewed	116	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	12969	NA		1 out of 5	Uncertain	Putative uncharacterized protein YAL056C-A	SwissProt_not_IMEX
O13514	1	1	0	0	0	0	0	0	0	0	1	0	reviewed	125	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	13704	NA		1 out of 5	Uncertain	Putative uncharacterized protein YAL042C-A	SwissProt_not_IMEX
O13515	1	1	0	0	0	0	0	0	0	0	1	0	reviewed	117	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	13264	NA		1 out of 5	Uncertain	Putative uncharacterized protein YAL034C-B	SwissProt_not_IMEX
O13516	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	197	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	22443	NA		5 out of 5	Evidence at protein level	40S ribosomal protein S9-A (RP21) (S13) (YP28) (YS11)	SwissProt_and_IMEX
O13517	1	1	uniprotkb	559292	0	1	0	0	0	1	1	0	reviewed	100	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	11657	NA		1 out of 5	Uncertain	Putative uncharacterized protein YPL102C	SwissProt_and_IMEX
O13518	1	1	uniprotkb	559292	1	1	0	0	0	1	1	0	reviewed	139	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	15114	NA		1 out of 5	Uncertain	Putative uncharacterized protein YPL114W	SwissProt_and_IMEX
O13519	1	1	uniprotkb	559292	0	1	0	0	0	1	1	0	reviewed	122	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	12929	NA		1 out of 5	Uncertain	Putative uncharacterized protein YPL136W	SwissProt_and_IMEX
O13520	1	1	uniprotkb	559292	1	0	0	0	0	1	1	0	reviewed	182	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	19682	NA		1 out of 5	Uncertain	Putative uncharacterized protein YPL044C	SwissProt_and_IMEX
O13521	1	1	uniprotkb	559292	0	1	0	0	0	1	1	0	reviewed	115	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	13375	NA		1 out of 5	Uncertain	Putative uncharacterized protein YPL035C	SwissProt_and_IMEX
O13522	1	1	uniprotkb	559292	0	1	0	0	0	1	1	0	reviewed	166	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	18197	NA		1 out of 5	Uncertain	Putative uncharacterized protein YDR396W	SwissProt_and_IMEX
O13523	1	1	0	0	0	0	0	0	0	0	1	0	reviewed	187	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	20862	NA		1 out of 5	Uncertain	Putative uncharacterized protein YDR401W	SwissProt_not_IMEX
O13525	1	1	uniprotkb	559292	1	0	0	0	0	1	0	1	reviewed	335	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	38627	NA		4 out of 5	Evidence at protein level	Ubiquinone biosynthesis protein COQ4, mitochondrial (Coenzyme Q biosynthesis protein 4)	SwissProt_and_IMEX
O13527	1	1	uniprotkb	559292	1	1	0	0	0	1	1	1	reviewed	1196	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	136732	NA		5 out of 5	Inferred from homology	Truncated transposon Ty1-A Gag-Pol polyprotein (TY1B) (Transposon Ty1 TYB polyprotein) [Cleaved into: Integrase (IN) (Pol-p71) (p84) (p90); Reverse transcriptase/ribonuclease H (RT) (RT-RH) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4) (Pol-p63) (p60)]	SwissProt_and_IMEX
O13529	1	1	0	0	0	0	0	0	0	0	1	0	reviewed	151	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	17435	NA		2 out of 5	Predicted	Protein ECM12 (Extracellular mutant protein 12)	SwissProt_not_IMEX
O13530	1	1	uniprotkb	559292	0	1	0	0	0	1	1	0	reviewed	119	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	14218	NA		1 out of 5	Uncertain	Putative uncharacterized protein YLR198C	SwissProt_and_IMEX
O13531	1	1	uniprotkb	559292	1	1	0	0	0	1	1	0	reviewed	108	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	13020	NA		1 out of 5	Uncertain	Putative uncharacterized protein YLR202C	SwissProt_and_IMEX
O13532	1	1	uniprotkb	559292	1	1	0	0	0	1	1	0	reviewed	107	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	12637	NA		1 out of 5	Uncertain	Putative uncharacterized protein YLR217W	SwissProt_and_IMEX
O13533	1	1	0	0	0	0	0	0	0	0	1	0	reviewed	98	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	11536	NA		1 out of 5	Uncertain	Putative uncharacterized protein YHR049C-A	SwissProt_not_IMEX
O13534	1	1	uniprotkb	559292	0	1	0	0	0	1	1	0	reviewed	161	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	18038	NA		1 out of 5	Uncertain	Putative uncharacterized protein YHR214W-A	SwissProt_and_IMEX
O13535	1	1	uniprotkb	559292	1	1	0	0	0	1	1	1	reviewed	1793	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	202817	NA	ALTERNATIVE PRODUCTS:  Event=Ribosomal frameshifting; Named isoforms=2;  Comment=The Gag-Pol polyprotein is generated by a +1 ribosomal frameshift. The ratio of Gag:Gag-Pol varies between 20:1 and 5:1 (By similarity). {ECO:0000250}; Name=Transposon Ty1-H Gag-Pol polyprotein; IsoId=O13535-1; Sequence=Displayed; Note=Produced by +1 ribosomal frameshifting between codon Leu-435 and Gly-436 of the YHR214C-C ORF.; Name=Transposon Ty1-H Gag polyprotein; IsoId=P0C2I4-1; Sequence=External; Note=Produced by conventional translation.; 	5 out of 5	Inferred from homology	Transposon Ty1-H Gag-Pol polyprotein (Gag-Pol-p199) (TY1A-TY1B) (Transposon Ty1 TYA-TYB polyprotein) (p190) [Cleaved into: Capsid protein (CA) (Gag-p45) (p54); Ty1 protease (PR) (EC 3.4.23.-) (Pol-p20) (p23); Integrase (IN) (Pol-p71) (p84) (p90); Reverse transcriptase/ribonuclease H (RT) (RT-RH) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4) (Pol-p63) (p60)]	SwissProt_and_IMEX
O13536	1	1	0	0	0	0	0	0	0	0	1	0	reviewed	103	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	11902	NA		1 out of 5	Uncertain	Putative uncharacterized protein YHR139C-A	SwissProt_not_IMEX
O13537	1	1	uniprotkb	559292	0	1	0	0	0	1	1	0	reviewed	118	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	13740	NA		1 out of 5	Uncertain	Putative uncharacterized protein YHR145C	SwissProt_and_IMEX
O13539	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	261	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	30299	NA		4 out of 5	Evidence at protein level	THO complex subunit THP2	SwissProt_and_IMEX
O13540	1	1	uniprotkb	559292	1	0	0	0	0	1	1	0	reviewed	129	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	14742	NA		1 out of 5	Uncertain	Putative uncharacterized protein YLR279W	SwissProt_and_IMEX
O13541	1	1	uniprotkb	559292	1	0	0	0	0	1	1	0	reviewed	116	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	12951	NA		1 out of 5	Uncertain	Putative uncharacterized protein YLR280C	SwissProt_and_IMEX
O13542	1	1	0	0	0	0	0	0	0	0	1	0	reviewed	113	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	13303	NA		1 out of 5	Uncertain	Putative uncharacterized protein YLR282C	SwissProt_not_IMEX
O13543	1	1	uniprotkb	559292	0	1	0	0	0	1	1	0	reviewed	109	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	13120	NA		2 out of 5	Uncertain	Putative uncharacterized protein YLR294C	SwissProt_and_IMEX
O13544	1	1	0	0	0	0	0	0	0	0	1	0	reviewed	120	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	14090	NA		1 out of 5	Uncertain	Putative uncharacterized protein YLR302C	SwissProt_not_IMEX
O13545	1	1	uniprotkb	559292	0	1	0	0	0	1	1	0	reviewed	129	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	14166	NA		1 out of 5	Uncertain	Putative uncharacterized protein YLR374C	SwissProt_and_IMEX
O13546	1	1	uniprotkb	559292	1	0	0	0	0	1	1	0	reviewed	115	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	12234	NA		1 out of 5	Uncertain	Putative uncharacterized protein YLR232W	SwissProt_and_IMEX
O13547	1	1	uniprotkb	559292	0	1	0	0	0	1	0	1	reviewed	238	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	23268	NA		5 out of 5	Evidence at protein level	Covalently-linked cell wall protein 14 (Inner cell wall protein)	SwissProt_and_IMEX
O13548	1	1	uniprotkb	559292	0	1	0	0	0	1	1	0	reviewed	118	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	13360	NA		1 out of 5	Uncertain	Putative uncharacterized protein YPR099C	SwissProt_and_IMEX
O13549	1	1	uniprotkb	559292	1	1	0	0	0	1	0	0	reviewed	108	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	12919	NA		1 out of 5	Evidence at protein level	Uncharacterized protein VPS63	SwissProt_and_IMEX
O13550	1	1	uniprotkb	559292	1	1	0	0	0	1	1	0	reviewed	116	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	13718	NA		1 out of 5	Uncertain	Putative uncharacterized protein YLR269C	SwissProt_and_IMEX
O13553	1	1	uniprotkb	559292	1	1	0	0	0	1	1	0	reviewed	144	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	16673	NA		1 out of 5	Uncertain	Putative uncharacterized protein YLR317W	SwissProt_and_IMEX
O13554	1	1	uniprotkb	559292	0	1	0	0	0	1	1	0	reviewed	104	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	12162	NA		2 out of 5	Uncertain	Putative uncharacterized protein VPS65	SwissProt_and_IMEX
O13555	1	1	uniprotkb	559292	1	1	0	0	0	1	1	0	reviewed	125	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	14545	NA		1 out of 5	Uncertain	Putative uncharacterized protein JIP3	SwissProt_and_IMEX
O13556	1	1	uniprotkb	559292	1	1	0	0	0	1	1	1	reviewed	202	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	23494	NA		1 out of 5	Uncertain	Putative uncharacterized protein YLR462W	SwissProt_and_IMEX
O13557	1	1	uniprotkb	559292	1	0	0	0	0	1	1	0	reviewed	183	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	20581	NA		1 out of 5	Uncertain	Putative uncharacterized protein YLR463C	SwissProt_and_IMEX
O13558	1	1	uniprotkb	559292	0	1	0	0	0	1	1	0	reviewed	102	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	12013	NA		1 out of 5	Uncertain	Putative uncharacterized protein BSC3	SwissProt_and_IMEX
O13559	1	1	uniprotkb	559292	1	1	0	0	0	1	1	1	reviewed	1382	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	156367	NA		3 out of 5	Evidence at transcript level	Y' element ATP-dependent helicase protein 1 copy 4 (EC 3.6.4.12)	SwissProt_and_IMEX
O13560	1	1	0	0	0	0	0	0	0	0	1	0	reviewed	100	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	10678	NA		1 out of 5	Uncertain	Putative uncharacterized protein YLR444C	SwissProt_not_IMEX
O13561	1	1	uniprotkb	559292	1	0	0	0	0	1	1	0	reviewed	117	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	13710	NA		1 out of 5	Uncertain	Putative uncharacterized protein YLR169W	SwissProt_and_IMEX
O13562	1	1	uniprotkb	559292	1	1	0	0	0	1	1	0	reviewed	129	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	14689	NA		1 out of 5	Uncertain	Putative uncharacterized protein YLR171W	SwissProt_and_IMEX
O13563	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	156	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	17902	NA	ALTERNATIVE PRODUCTS:  Event=Alternative initiation; Named isoforms=2;  Name=1; IsoId=O13563-1; Sequence=Displayed; Name=2; IsoId=O13563-2; Sequence=VSP_058121; 	5 out of 5	Evidence at protein level	26S proteasome regulatory subunit RPN13 (Proteasome non-ATPase subunit 13)	SwissProt_and_IMEX
O13564	1	1	uniprotkb	559292	0	1	0	0	0	1	1	0	reviewed	114	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	13132	NA		1 out of 5	Uncertain	Putative uncharacterized protein YLR428C	SwissProt_and_IMEX
O13565	1	1	uniprotkb	559292	1	1	0	0	0	1	0	0	reviewed	187	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	20283	NA		1 out of 5	Evidence at protein level	Uncharacterized protein YLR358C	SwissProt_and_IMEX
O13566	1	1	uniprotkb	559292	1	1	0	0	0	1	1	0	reviewed	144	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	15773	NA		1 out of 5	Uncertain	Putative uncharacterized protein YPR123C	SwissProt_and_IMEX
O13567	1	1	uniprotkb	559292	0	1	0	0	0	1	1	0	reviewed	102	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	11585	NA		1 out of 5	Uncertain	Putative uncharacterized protein YPR126C	SwissProt_and_IMEX
O13568	1	1	uniprotkb	559292	1	1	0	0	0	1	1	0	reviewed	135	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	14931	NA		1 out of 5	Uncertain	Putative uncharacterized protein YPR130C	SwissProt_and_IMEX
O13569	1	1	uniprotkb	559292	0	1	0	0	0	1	0	0	reviewed	170	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	18443	NA		1 out of 5	Evidence at protein level	Uncharacterized protein YPR136C	SwissProt_and_IMEX
O13570	1	1	0	0	0	0	0	0	0	0	1	0	reviewed	187	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	20919	NA		1 out of 5	Uncertain	Putative uncharacterized protein YPR142C	SwissProt_not_IMEX
O13571	1	1	uniprotkb	559292	1	0	0	0	0	1	1	0	reviewed	109	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	12230	NA		1 out of 5	Uncertain	Putative uncharacterized protein YPR146C	SwissProt_and_IMEX
O13572	1	1	uniprotkb	559292	1	0	0	0	0	1	1	0	reviewed	173	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	19322	NA		1 out of 5	Uncertain	Putative uncharacterized protein YPR150W	SwissProt_and_IMEX
O13573	1	1	uniprotkb	559292	0	1	0	0	0	1	1	0	reviewed	101	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	12402	NA		1 out of 5	Uncertain	Putative uncharacterized protein YLR252W	SwissProt_and_IMEX
O13574	1	1	uniprotkb	559292	0	1	0	0	0	1	1	0	reviewed	117	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	13562	NA		1 out of 5	Uncertain	Putative uncharacterized protein YLR255C	SwissProt_and_IMEX
O13575	1	1	uniprotkb	559292	0	1	0	0	0	1	1	0	reviewed	123	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	13194	NA		1 out of 5	Uncertain	Putative uncharacterized protein YPR177C	SwissProt_and_IMEX
O13576	1	1	uniprotkb	559292	1	1	0	0	0	1	1	0	reviewed	127	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	15101	NA		1 out of 5	Uncertain	Putative uncharacterized protein YLR434C	SwissProt_and_IMEX
O13577	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	133	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	15165	NA		3 out of 5	Evidence at protein level	Damage-regulated import facilitator 1	SwissProt_and_IMEX
O13578	1	1	uniprotkb	559292	1	1	0	0	0	1	1	0	reviewed	112	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	12346	NA		1 out of 5	Predicted	Putative uncharacterized protein YLR415C, mitochondrial	SwissProt_and_IMEX
O13579	1	1	uniprotkb	559292	1	1	0	0	0	1	1	0	reviewed	124	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	14155	NA		1 out of 5	Uncertain	Putative uncharacterized protein YLR379W	SwissProt_and_IMEX
O13582	1	1	uniprotkb	559292	1	1	0	0	0	1	1	0	reviewed	124	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	13893	NA		1 out of 5	Uncertain	Putative uncharacterized protein YPR076W	SwissProt_and_IMEX
O13583	1	1	uniprotkb	559292	1	1	0	0	0	1	1	0	reviewed	123	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	14206	NA		1 out of 5	Uncertain	Putative uncharacterized protein YPR077C	SwissProt_and_IMEX
O13584	1	1	uniprotkb	559292	1	0	0	0	0	1	1	0	reviewed	106	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	12069	NA		2 out of 5	Uncertain	Putative uncharacterized protein VPS69	SwissProt_and_IMEX
O13585	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	888	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	102579	NA		1 out of 5	Evidence at protein level	Dilute domain-containing protein YPR089W	SwissProt_and_IMEX
O13586	1	1	uniprotkb	559292	1	0	0	0	0	1	1	0	reviewed	101	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	11948	NA		1 out of 5	Uncertain	Putative uncharacterized protein YPR092W	SwissProt_and_IMEX
O13587	1	1	uniprotkb	559292	0	1	0	0	0	1	0	0	reviewed	100	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	11805	NA		1 out of 5	Evidence at protein level	Uncharacterized protein YPR096C	SwissProt_and_IMEX
O13588	1	1	uniprotkb	559292	0	1	0	0	0	1	1	0	reviewed	104	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	11336	NA		1 out of 5	Uncertain	Putative uncharacterized protein YAL069W	SwissProt_and_IMEX
O14455	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	100	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	11135	NA		4 out of 5	Evidence at protein level	60S ribosomal protein L36-B (L39) (YL39)	SwissProt_and_IMEX
O14464	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	93	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	10698	NA		3 out of 5	Evidence at protein level	54S ribosomal protein RTC6, mitochondrial (Restriction of telomere capping protein 6) (Translation associated element 4)	SwissProt_and_IMEX
O14467	1	1	uniprotkb	559292	0	1	0	0	0	1	0	1	reviewed	151	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	16404	NA		5 out of 5	Evidence at protein level	Multiprotein-bridging factor 1 (Suppressor of frameshift mutations protein 13)	SwissProt_and_IMEX
O14468	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	76	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	8617	NA		2 out of 5	Evidence at protein level	Uncharacterized protein YOR304C-A	SwissProt_and_IMEX
O42831	1	1	uniprotkb	559292	1	1	0	0	0	1	1	0	reviewed	157	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	17003	NA		2 out of 5	Uncertain	Putative inosine-5'-monophosphate dehydrogenase-like protein YAR075W	SwissProt_and_IMEX
O43137	1	1	uniprotkb	559292	0	1	0	0	0	1	0	1	reviewed	85	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	9405	NA		2 out of 5	Evidence at protein level	Uncharacterized protein YBR085C-A	SwissProt_and_IMEX
O60200	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	86	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	9712	NA		5 out of 5	Evidence at protein level	Mitochondrial distribution and morphology protein 35	SwissProt_and_IMEX
O74302	1	1	uniprotkb	559292	1	1	0	0	0	1	1	1	reviewed	440	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	49009	NA	ALTERNATIVE PRODUCTS:  Event=Ribosomal frameshifting; Named isoforms=2;  Comment=The Gag-Pol polyprotein is generated by a +1 ribosomal frameshift. The ratio of Gag:Gag-Pol varies between 20:1 and 5:1 (By similarity). {ECO:0000250}; Name=Transposon Ty1-DR4 Gag polyprotein; IsoId=O74302-1; Sequence=Displayed; Note=Produced by conventional translation.; Name=Transposon Ty1-DR4 Gag-Pol polyprotein; IsoId=Q07793-1; Sequence=External; Note=Produced by +1 ribosomal frameshifting between codon Leu-435 and Gly-436 of the YDR261C-C ORF.; 	3 out of 5	Evidence at transcript level	Transposon Ty1-DR4 Gag polyprotein (Gag-p49) (Transposon Ty1 protein A) (TY1A) (TYA) (p58) [Cleaved into: Capsid protein (CA) (Gag-p45) (p54); Gag-p4]	SwissProt_and_IMEX
